사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6101209,2015049,1171010700,11710001,서울특별시 송파구1,서울특별시 송파구 가락동(송파중교 부근),4,4,0,1,1,2,127.1313213,37.49613505,"{""type"":""Polygon"",""coordinates"":[[[127.1329206,37.4974093],[127.1325779,37.4976334],[127.1321868,37.4977999],[127.1317626,37.4979024],[127.1313213,37.4979371],[127.1308801,37.4979024],[127.1304558,37.4977999],[127.1300648,37.4976334],[127.129722,37.4974093],[127.1294408,37.4971362],[127.1292318,37.4968246],[127.1291031,37.4964866],[127.1290596,37.496135],[127.1291031,37.4957835],[127.1292318,37.4954454],[127.1294408,37.4951339],[127.1297221,37.4948608],[127.1300648,37.4946367],[127.1304558,37.4944702],[127.1308801,37.4943677],[127.1313213,37.494333],[127.1317625,37.4943677],[127.1321868,37.4944702],[127.1325778,37.4946367],[127.1329205,37.4948608],[127.1332018,37.4951339],[127.1334108,37.4954454],[127.1335395,37.4957835],[127.133583,37.496135],[127.1335395,37.4964866],[127.1334108,37.4968246],[127.1332019,37.4971362],[127.1329206,37.4974093]]]}"
6101096,2015049,1171010100,11710002,서울특별시 송파구2,서울특별시 송파구 잠실동(신천역 부근),3,3,0,1,1,1,127.0853895,37.51160891,"{""type"":""Polygon"",""coordinates"":[[[127.0869891,37.5128831],[127.0866463,37.5131072],[127.0862552,37.5132737],[127.0858309,37.5133763],[127.0853895,37.5134109],[127.0849482,37.5133763],[127.0845238,37.5132737],[127.0841327,37.5131072],[127.0837899,37.5128831],[127.0835086,37.51261],[127.0832996,37.5122985],[127.0831709,37.5119604],[127.0831274,37.5116089],[127.0831709,37.5112573],[127.0832996,37.5109193],[127.0835087,37.5106077],[127.08379,37.5103347],[127.0841328,37.5101106],[127.0845239,37.5099441],[127.0849482,37.5098415],[127.0853895,37.5098069],[127.0858309,37.5098415],[127.0862552,37.5099441],[127.0866463,37.5101106],[127.0869891,37.5103347],[127.0872704,37.5106077],[127.0874795,37.5109193],[127.0876082,37.5112573],[127.0876517,37.5116089],[127.0876082,37.5119604],[127.0874795,37.5122985],[127.0872705,37.51261],[127.0869891,37.5128831]]]}"
6101043,2015049,1171010100,11710003,서울특별시 송파구3,서울특별시 송파구 잠실동(잠전초교입구 부근),3,3,0,0,2,1,127.0833879,37.50704121,"{""type"":""Polygon"",""coordinates"":[[[127.0849874,37.5083154],[127.0846446,37.5085395],[127.0842536,37.508706],[127.0838292,37.5088086],[127.0833879,37.5088432],[127.0829466,37.5088086],[127.0825223,37.508706],[127.0821312,37.5085395],[127.0817884,37.5083154],[127.0815071,37.5080423],[127.0812981,37.5077308],[127.0811694,37.5073927],[127.0811259,37.5070412],[127.0811694,37.5066896],[127.0812981,37.5063516],[127.0815071,37.5060401],[127.0817885,37.505767],[127.0821312,37.5055429],[127.0825223,37.5053764],[127.0829466,37.5052738],[127.0833879,37.5052392],[127.0838292,37.5052738],[127.0842535,37.5053764],[127.0846446,37.5055429],[127.0849874,37.505767],[127.0852687,37.5060401],[127.0854777,37.5063516],[127.0856064,37.5066896],[127.0856499,37.5070412],[127.0856065,37.5073927],[127.0854778,37.5077308],[127.0852687,37.5080423],[127.0849874,37.5083154]]]}"
6101037,2015049,1174010100,11740001,서울특별시 강동구1,서울특별시 강동구 명일동 대명초등학교 부근,3,3,0,1,1,1,127.1535176,37.54809025,"{""type"":""Polygon"",""coordinates"":[[[127.155118,37.5493644],[127.154775,37.5495885],[127.1543837,37.5497551],[127.1539592,37.5498576],[127.1535176,37.5498922],[127.1530761,37.5498576],[127.1526515,37.5497551],[127.1522602,37.5495885],[127.1519172,37.5493644],[127.1516358,37.5490914],[127.1514266,37.5487798],[127.1512979,37.5484418],[127.1512544,37.5480902],[127.1512979,37.5477387],[127.1514267,37.5474006],[127.1516358,37.5470891],[127.1519173,37.546816],[127.1522603,37.5465919],[127.1526515,37.5464254],[127.1530761,37.5463229],[127.1535176,37.5462882],[127.1539591,37.5463229],[127.1543837,37.5464254],[127.154775,37.5465919],[127.1551179,37.546816],[127.1553994,37.5470891],[127.1556086,37.5474006],[127.1557374,37.5477387],[127.1557809,37.5480902],[127.1557374,37.5484418],[127.1556086,37.5487798],[127.1553995,37.5490914],[127.155118,37.5493644]]]}"
6101098,2015049,1174010800,11740002,서울특별시 강동구2,서울특별시 강동구 성내동(강동농협둔촌지소 부근),3,3,0,0,2,1,127.1307068,37.53034958,"{""type"":""Polygon"",""coordinates"":[[[127.1323068,37.5316238],[127.1319639,37.5318479],[127.1315727,37.5320144],[127.1311482,37.532117],[127.1307068,37.5321516],[127.1302653,37.532117],[127.1298408,37.5320144],[127.1294496,37.5318479],[127.1291068,37.5316238],[127.1288254,37.5313507],[127.1286163,37.5310392],[127.1284875,37.5307011],[127.128444,37.5303496],[127.1284875,37.529998],[127.1286163,37.52966],[127.1288254,37.5293484],[127.1291068,37.5290754],[127.1294497,37.5288513],[127.1298409,37.5286847],[127.1302653,37.5285822],[127.1307068,37.5285476],[127.1311482,37.5285822],[127.1315726,37.5286847],[127.1319638,37.5288513],[127.1323067,37.5290754],[127.1325881,37.5293484],[127.1327972,37.52966],[127.132926,37.529998],[127.1329695,37.5303496],[127.132926,37.5307011],[127.1327972,37.5310392],[127.1325882,37.5313507],[127.1323068,37.5316238]]]}"
6101060,2015049,2638010300,26380001,부산광역시 사하구1,부산광역시 사하구 하단동(경인약국 부근),3,3,0,2,1,0,128.9582657,35.09886893,"{""type"":""Polygon"",""coordinates"":[[[128.9598167,35.1001436],[128.9594843,35.1003678],[128.9591051,35.1005344],[128.9586936,35.100637],[128.9582657,35.1006717],[128.9578377,35.100637],[128.9574262,35.1005344],[128.957047,35.1003678],[128.9567146,35.1001436],[128.9564418,35.0998705],[128.9562391,35.0995588],[128.9561143,35.0992206],[128.9560722,35.0988689],[128.9561143,35.0985172],[128.9562391,35.098179],[128.9564419,35.0978674],[128.9567146,35.0975942],[128.957047,35.09737],[128.9574263,35.0972034],[128.9578377,35.0971008],[128.9582657,35.0970662],[128.9586936,35.0971008],[128.9591051,35.0972034],[128.9594843,35.09737],[128.9598167,35.0975942],[128.9600895,35.0978674],[128.9602922,35.098179],[128.960417,35.0985172],[128.9604592,35.0988689],[128.960417,35.0992206],[128.9602922,35.0995588],[128.9600895,35.0998705],[128.9598167,35.1001436]]]}"
6101014,2015049,2638010200,26380002,부산광역시 사하구2,부산광역시 사하구 당리동(킹스할인클럽 부근),3,3,0,1,2,0,128.9752005,35.10644506,"{""type"":""Polygon"",""coordinates"":[[[128.9767517,35.1077198],[128.9764193,35.107944],[128.97604,35.1081106],[128.9756285,35.1082132],[128.9752005,35.1082478],[128.9747725,35.1082132],[128.974361,35.1081106],[128.9739817,35.107944],[128.9736493,35.1077198],[128.9733765,35.1074466],[128.9731738,35.1071349],[128.9730489,35.1067967],[128.9730068,35.106445],[128.973049,35.1060933],[128.9731738,35.1057552],[128.9733765,35.1054435],[128.9736493,35.1051703],[128.9739818,35.1049461],[128.974361,35.1047795],[128.9747725,35.104677],[128.9752005,35.1046423],[128.9756285,35.104677],[128.97604,35.1047795],[128.9764192,35.1049461],[128.9767517,35.1051703],[128.9770245,35.1054435],[128.9772272,35.1057552],[128.977352,35.1060933],[128.9773942,35.106445],[128.9773521,35.1067967],[128.9772272,35.1071349],[128.9770245,35.1074466],[128.9767517,35.1077198]]]}"
6100901,2015049,2671032028,26710001,부산광역시 기장군1,부산광역시 기장군 정관면(정관롯데캐슬 부근),3,3,0,2,1,0,129.1700472,35.32593262,"{""type"":""Polygon"",""coordinates"":[[[129.1716026,35.3272073],[129.1712693,35.3274315],[129.170889,35.3275981],[129.1704763,35.3277006],[129.1700472,35.3277353],[129.1696181,35.3277006],[129.1692054,35.3275981],[129.1688251,35.3274315],[129.1684918,35.3272073],[129.1682183,35.3269341],[129.168015,35.3266225],[129.1678898,35.3262843],[129.1678476,35.3259326],[129.1678898,35.3255809],[129.168015,35.3252427],[129.1682183,35.3249311],[129.1684919,35.3246579],[129.1688252,35.3244337],[129.1692055,35.3242672],[129.1696181,35.3241646],[129.1700472,35.3241299],[129.1704763,35.3241646],[129.1708889,35.3242672],[129.1712692,35.3244337],[129.1716025,35.3246579],[129.1718761,35.3249311],[129.1720794,35.3252427],[129.1722045,35.3255809],[129.1722468,35.3259326],[129.1722046,35.3262843],[129.1720794,35.3266225],[129.1718761,35.3269341],[129.1716026,35.3272073]]]}"
6101100,2015049,2717010100,27170001,대구광역시 서구1,대구광역시 서구 내당동(KOR K-2 총판 부근),4,4,0,2,2,0,128.5640544,35.86527099,"{""type"":""Polygon"",""coordinates"":[[[128.5656202,35.8665455],[128.5652847,35.8667697],[128.5649018,35.8669363],[128.5644864,35.8670389],[128.5640544,35.8670735],[128.5636223,35.8670389],[128.5632069,35.8669363],[128.5628241,35.8667697],[128.5624885,35.8665455],[128.5622131,35.8662724],[128.5620085,35.8659608],[128.5618825,35.8656226],[128.5618399,35.865271],[128.5618825,35.8649193],[128.5620085,35.8645812],[128.5622132,35.8642696],[128.5624886,35.8639964],[128.5628241,35.8637723],[128.563207,35.8636057],[128.5636224,35.8635031],[128.5640544,35.8634685],[128.5644864,35.8635031],[128.5649018,35.8636057],[128.5652846,35.8637723],[128.5656202,35.8639964],[128.5658956,35.8642696],[128.5661002,35.8645812],[128.5662262,35.8649193],[128.5662688,35.865271],[128.5662262,35.8656226],[128.5661002,35.8659608],[128.5658956,35.8662724],[128.5656202,35.8665455]]]}"
6101101,2015049,2723011500,27230001,대구광역시 북구1,대구광역시 북구 서변동(월드메르디앙 부근),3,4,0,2,2,0,128.5970317,35.91902265,"{""type"":""Polygon"",""coordinates"":[[[128.5985986,35.9202972],[128.5982628,35.9205214],[128.5978797,35.9206879],[128.597464,35.9207905],[128.5970317,35.9208251],[128.5965994,35.9207905],[128.5961837,35.9206879],[128.5958006,35.9205214],[128.5954648,35.9202972],[128.5951892,35.920024],[128.5949844,35.9197124],[128.5948583,35.9193743],[128.5948158,35.9190226],[128.5948583,35.918671],[128.5949845,35.9183328],[128.5951892,35.9180212],[128.5954648,35.9177481],[128.5958006,35.9175239],[128.5961837,35.9173574],[128.5965994,35.9172548],[128.5970317,35.9172202],[128.597464,35.9172548],[128.5978797,35.9173574],[128.5982628,35.9175239],[128.5985986,35.9177481],[128.5988741,35.9180212],[128.5990789,35.9183328],[128.599205,35.918671],[128.5992476,35.9190226],[128.599205,35.9193743],[128.599079,35.9197124],[128.5988742,35.920024],[128.5985986,35.9202972]]]}"
6101210,2015049,2723012400,27230002,대구광역시 북구2,대구광역시 북구 동천동(지캠프 부근),3,3,0,1,2,0,128.5610743,35.94180833,"{""type"":""Polygon"",""coordinates"":[[[128.5626416,35.9430829],[128.5623057,35.943307],[128.5619225,35.9434736],[128.5615067,35.9435762],[128.5610743,35.9436108],[128.5606418,35.9435762],[128.560226,35.9434736],[128.5598428,35.943307],[128.5595069,35.9430829],[128.5592312,35.9428097],[128.5590264,35.9424981],[128.5589003,35.94216],[128.5588577,35.9418083],[128.5589003,35.9414567],[128.5590264,35.9411185],[128.5592313,35.9408069],[128.5595069,35.9405338],[128.5598428,35.9403096],[128.560226,35.9401431],[128.5606418,35.9400405],[128.5610743,35.9400058],[128.5615067,35.9400405],[128.5619225,35.9401431],[128.5623057,35.9403096],[128.5626416,35.9405338],[128.5629172,35.9408069],[128.5631221,35.9411185],[128.5632482,35.9414567],[128.5632908,35.9418083],[128.5632482,35.94216],[128.5631221,35.9424981],[128.5629173,35.9428097],[128.5626416,35.9430829]]]}"
6101103,2015049,2729011500,27290001,대구광역시 달서구1,대구광역시 달서구 상인동(상인대성스카이렉스 부근),6,6,0,2,3,1,128.5333349,35.8183476,"{""type"":""Polygon"",""coordinates"":[[[128.5348999,35.8196222],[128.5345645,35.8198463],[128.5341819,35.8200129],[128.5337667,35.8201155],[128.5333349,35.8201501],[128.5329032,35.8201155],[128.532488,35.8200129],[128.5321054,35.8198463],[128.53177,35.8196222],[128.5314948,35.819349],[128.5312902,35.8190374],[128.5311643,35.8186992],[128.5311218,35.8183476],[128.5311643,35.8179959],[128.5312903,35.8176578],[128.5314948,35.8173462],[128.53177,35.817073],[128.5321054,35.8168488],[128.532488,35.8166823],[128.5329032,35.8165797],[128.5333349,35.8165451],[128.5337667,35.8165797],[128.5341818,35.8166823],[128.5345644,35.8168488],[128.5348998,35.817073],[128.535175,35.8173462],[128.5353796,35.8176578],[128.5355055,35.8179959],[128.535548,35.8183476],[128.5355055,35.8186992],[128.5353796,35.8190374],[128.5351751,35.819349],[128.5348999,35.8196222]]]}"
6100898,2015049,2729011500,27290002,대구광역시 달서구2,대구광역시 달서구 상인동 대구월서초등학교 부근,4,5,0,1,4,0,128.5316156,35.82212667,"{""type"":""Polygon"",""coordinates"":[[[128.5331806,35.8234012],[128.5328452,35.8236254],[128.5324625,35.823792],[128.5320473,35.8238946],[128.5316156,35.8239292],[128.5311838,35.8238946],[128.5307686,35.823792],[128.5303859,35.8236254],[128.5300505,35.8234012],[128.5297753,35.8231281],[128.5295708,35.8228164],[128.5294448,35.8224783],[128.5294023,35.8221266],[128.5294449,35.821775],[128.5295708,35.8214369],[128.5297753,35.8211252],[128.5300506,35.8208521],[128.530386,35.8206279],[128.5307686,35.8204614],[128.5311838,35.8203588],[128.5316156,35.8203241],[128.5320473,35.8203588],[128.5324625,35.8204614],[128.5328451,35.8206279],[128.5331805,35.8208521],[128.5334558,35.8211252],[128.5336603,35.8214369],[128.5337863,35.821775],[128.5338288,35.8221266],[128.5337863,35.8224783],[128.5336603,35.8228164],[128.5334558,35.8231281],[128.5331806,35.8234012]]]}"
6101104,2015049,2729011900,27290003,대구광역시 달서구3,대구광역시 달서구 대천동(현대부품남부대리점 부근),3,3,0,2,0,1,128.5228679,35.81715576,"{""type"":""Polygon"",""coordinates"":[[[128.5244328,35.8184303],[128.5240975,35.8186545],[128.5237148,35.8188211],[128.5232997,35.8189236],[128.5228679,35.8189583],[128.5224362,35.8189236],[128.522021,35.8188211],[128.5216384,35.8186545],[128.521303,35.8184303],[128.5210278,35.8181572],[128.5208233,35.8178455],[128.5206973,35.8175074],[128.5206548,35.8171557],[128.5206974,35.8168041],[128.5208233,35.8164659],[128.5210278,35.8161543],[128.5213031,35.8158812],[128.5216384,35.815657],[128.522021,35.8154904],[128.5224362,35.8153879],[128.5228679,35.8153532],[128.5232997,35.8153879],[128.5237148,35.8154904],[128.5240974,35.815657],[128.5244328,35.8158812],[128.524708,35.8161543],[128.5249125,35.8164659],[128.5250385,35.8168041],[128.525081,35.8171557],[128.5250385,35.8175074],[128.5249126,35.8178455],[128.5247081,35.8181572],[128.5244328,35.8184303]]]}"
6101105,2015049,2729012000,27290004,대구광역시 달서구4,대구광역시 달서구 월성동(구두수선 부근),3,3,0,0,3,0,128.5312766,35.83166732,"{""type"":""Polygon"",""coordinates"":[[[128.5328418,35.8329419],[128.5325064,35.8331661],[128.5321237,35.8333326],[128.5317085,35.8334352],[128.5312766,35.8334698],[128.5308448,35.8334352],[128.5304295,35.8333326],[128.5300469,35.8331661],[128.5297114,35.8329419],[128.5294362,35.8326687],[128.5292316,35.8323571],[128.5291057,35.832019],[128.5290631,35.8316673],[128.5291057,35.8313157],[128.5292317,35.8309775],[128.5294362,35.8306659],[128.5297115,35.8303927],[128.5300469,35.8301686],[128.5304296,35.830002],[128.5308448,35.8298994],[128.5312766,35.8298648],[128.5317085,35.8298994],[128.5321237,35.830002],[128.5325064,35.8301686],[128.5328418,35.8303927],[128.5331171,35.8306659],[128.5333216,35.8309775],[128.5334476,35.8313157],[128.5334901,35.8316673],[128.5334476,35.832019],[128.5333217,35.8323571],[128.5331171,35.8326687],[128.5328418,35.8329419]]]}"
6100947,2015049,2771025300,27710001,대구광역시 달성군1,대구광역시 달성군 논공읍(신소희헤어 부근),3,3,0,0,3,0,128.4408293,35.73097263,"{""type"":""Polygon"",""coordinates"":[[[128.4423926,35.7322472],[128.4420576,35.7324714],[128.4416754,35.732638],[128.4412606,35.7327405],[128.4408293,35.7327752],[128.440398,35.7327405],[128.4399833,35.732638],[128.4396011,35.7324714],[128.4392661,35.7322472],[128.4389912,35.7319741],[128.4387869,35.7316624],[128.4386611,35.7313243],[128.4386186,35.7309726],[128.4386611,35.730621],[128.4387869,35.7302828],[128.4389912,35.7299712],[128.4392662,35.729698],[128.4396012,35.7294739],[128.4399834,35.7293073],[128.4403981,35.7292047],[128.4408293,35.7291701],[128.4412606,35.7292047],[128.4416753,35.7293073],[128.4420575,35.7294739],[128.4423925,35.729698],[128.4426675,35.7299712],[128.4428717,35.7302828],[128.4429976,35.730621],[128.44304,35.7309726],[128.4429976,35.7313243],[128.4428718,35.7316624],[128.4426675,35.7319741],[128.4423926,35.7322472]]]}"
6101106,2015049,2817010500,28170001,인천광역시 남구1,인천광역시 남구 도화동(일신목욕탕 부근),3,3,0,1,2,0,126.6678984,37.46819325,"{""type"":""Polygon"",""coordinates"":[[[126.669497,37.4694675],[126.6691544,37.4696916],[126.6687636,37.4698581],[126.6683394,37.4699606],[126.6678984,37.4699953],[126.6674573,37.4699606],[126.6670331,37.4698581],[126.6666423,37.4696916],[126.6662997,37.4694675],[126.6660185,37.4691944],[126.6658096,37.4688828],[126.6656809,37.4685448],[126.6656375,37.4681932],[126.665681,37.4678417],[126.6658096,37.4675036],[126.6660186,37.4671921],[126.6662997,37.466919],[126.6666423,37.4666949],[126.6670332,37.4665284],[126.6674573,37.4664258],[126.6678984,37.4663912],[126.6683394,37.4664258],[126.6687635,37.4665284],[126.6691544,37.4666949],[126.669497,37.466919],[126.6697781,37.4671921],[126.6699871,37.4675036],[126.6701157,37.4678417],[126.6701592,37.4681932],[126.6701158,37.4685448],[126.6699871,37.4688828],[126.6697782,37.4691944],[126.669497,37.4694675]]]}"
6100951,2015049,2826010400,28260001,인천광역시 서구1,인천광역시 서구 경서동(경서지구토지구획정리사업공사현장사무소 부근),3,3,0,0,1,2,126.6536223,37.55719237,"{""type"":""Polygon"",""coordinates"":[[[126.6552228,37.5584666],[126.6548798,37.5586907],[126.6544885,37.5588572],[126.6540639,37.5589597],[126.6536223,37.5589944],[126.6531807,37.5589597],[126.652756,37.5588572],[126.6523647,37.5586907],[126.6520217,37.5584666],[126.6517402,37.5581935],[126.651531,37.5578819],[126.6514022,37.5575439],[126.6513587,37.5571923],[126.6514022,37.5568408],[126.6515311,37.5565028],[126.6517402,37.5561912],[126.6520217,37.5559182],[126.6523647,37.5556941],[126.6527561,37.5555275],[126.6531807,37.555425],[126.6536223,37.5553904],[126.6540638,37.555425],[126.6544885,37.5555275],[126.6548798,37.5556941],[126.6552228,37.5559182],[126.6555043,37.5561912],[126.6557135,37.5565028],[126.6558423,37.5568408],[126.6558858,37.5571923],[126.6558423,37.5575439],[126.6557135,37.5578819],[126.6555043,37.5581935],[126.6552228,37.5584666]]]}"
6101107,2015049,2914011800,29140001,광주광역시 서구1,광주광역시 서구 쌍촌동(모아제일아파트앞 부근),4,4,0,1,3,0,126.8631464,35.15924759,"{""type"":""Polygon"",""coordinates"":[[[126.8646986,35.1605223],[126.864366,35.1607465],[126.8639865,35.1609131],[126.8635747,35.1610157],[126.8631464,35.1610503],[126.8627182,35.1610157],[126.8623064,35.1609131],[126.8619269,35.1607465],[126.8615942,35.1605223],[126.8613212,35.1602491],[126.8611184,35.1599374],[126.8609935,35.1595993],[126.8609513,35.1592476],[126.8609935,35.1588959],[126.8611184,35.1585577],[126.8613213,35.158246],[126.8615943,35.1579729],[126.8619269,35.1577487],[126.8623064,35.1575821],[126.8627182,35.1574795],[126.8631464,35.1574449],[126.8635747,35.1574795],[126.8639865,35.1575821],[126.864366,35.1577487],[126.8646986,35.1579729],[126.8649716,35.158246],[126.8651744,35.1585577],[126.8652994,35.1588959],[126.8653416,35.1592476],[126.8652994,35.1595993],[126.8651745,35.1599374],[126.8649716,35.1602491],[126.8646986,35.1605223]]]}"
6100996,2015049,2914013300,29140002,광주광역시 서구2,광주광역시 서구 동천동(동남아파트 부근),3,3,0,1,2,0,126.8604542,35.16868451,"{""type"":""Polygon"",""coordinates"":[[[126.8620066,35.1699592],[126.861674,35.1701834],[126.8612944,35.17035],[126.8608826,35.1704526],[126.8604542,35.1704872],[126.8600259,35.1704526],[126.8596141,35.17035],[126.8592345,35.1701834],[126.8589019,35.1699592],[126.8586288,35.169686],[126.858426,35.1693744],[126.858301,35.1690362],[126.8582589,35.1686845],[126.8583011,35.1683328],[126.858426,35.1679946],[126.8586289,35.167683],[126.8589019,35.1674098],[126.8592346,35.1671856],[126.8596141,35.167019],[126.860026,35.1669164],[126.8604542,35.1668818],[126.8608825,35.1669164],[126.8612944,35.167019],[126.8616739,35.1671856],[126.8620066,35.1674098],[126.8622796,35.167683],[126.8624825,35.1679946],[126.8626074,35.1683328],[126.8626496,35.1686845],[126.8626074,35.1690362],[126.8624825,35.1693744],[126.8622797,35.169686],[126.8620066,35.1699592]]]}"
6101212,2015049,2914013300,29140003,광주광역시 서구3,광주광역시 서구 동천동(호반베르디움아파트 부근),3,3,0,0,3,0,126.8675193,35.17085127,"{""type"":""Polygon"",""coordinates"":[[[126.8690718,35.172126],[126.8687391,35.1723502],[126.8683595,35.1725168],[126.8679477,35.1726193],[126.8675193,35.172654],[126.867091,35.1726193],[126.8666792,35.1725168],[126.8662996,35.1723502],[126.8659669,35.172126],[126.8656939,35.1718528],[126.865491,35.1715411],[126.8653661,35.1712029],[126.8653239,35.1708512],[126.8653661,35.1704996],[126.865491,35.1701614],[126.8656939,35.1698497],[126.865967,35.1695765],[126.8662996,35.1693524],[126.8666792,35.1691858],[126.867091,35.1690832],[126.8675193,35.1690485],[126.8679476,35.1690832],[126.8683595,35.1691858],[126.868739,35.1693524],[126.8690717,35.1695765],[126.8693448,35.1698497],[126.8695476,35.1701614],[126.8696726,35.1704996],[126.8697148,35.1708512],[126.8696726,35.1712029],[126.8695477,35.1715411],[126.8693448,35.1718528],[126.8690718,35.172126]]]}"
6101211,2015049,2914012100,29140004,광주광역시 서구4,광주광역시 서구 내방동(518기념공원앞 부근),3,3,0,0,3,0,126.8582906,35.15863992,"{""type"":""Polygon"",""coordinates"":[[[126.8598428,35.1599146],[126.8595102,35.1601388],[126.8591307,35.1603054],[126.8587189,35.160408],[126.8582906,35.1604426],[126.8578624,35.160408],[126.8574506,35.1603054],[126.8570711,35.1601388],[126.8567384,35.1599146],[126.8564654,35.1596414],[126.8562626,35.1593298],[126.8561377,35.1589916],[126.8560955,35.1586399],[126.8561377,35.1582882],[126.8562626,35.15795],[126.8564655,35.1576384],[126.8567385,35.1573652],[126.8570711,35.157141],[126.8574506,35.1569744],[126.8578624,35.1568718],[126.8582906,35.1568372],[126.8587189,35.1568718],[126.8591306,35.1569744],[126.8595101,35.157141],[126.8598428,35.1573652],[126.8601158,35.1576384],[126.8603186,35.15795],[126.8604436,35.1582882],[126.8604857,35.1586399],[126.8604436,35.1589916],[126.8603187,35.1593298],[126.8601158,35.1596414],[126.8598428,35.1599146]]]}"
6100984,2015049,2914012000,29140005,광주광역시 서구5,광주광역시 서구 치평동(윤빈헤어모드 부근),3,3,0,0,3,0,126.847432,35.14928259,"{""type"":""Polygon"",""coordinates"":[[[126.848984,35.1505573],[126.8486514,35.1507815],[126.8482719,35.1509481],[126.8478602,35.1510507],[126.847432,35.1510853],[126.8470037,35.1510507],[126.846592,35.1509481],[126.8462125,35.1507815],[126.8458799,35.1505573],[126.845607,35.1502841],[126.8454042,35.1499724],[126.8452793,35.1496343],[126.8452371,35.1492826],[126.8452793,35.1489309],[126.8454042,35.1485927],[126.845607,35.148281],[126.84588,35.1480079],[126.8462126,35.1477837],[126.846592,35.1476171],[126.8470038,35.1475145],[126.847432,35.1474799],[126.8478601,35.1475145],[126.8482719,35.1476171],[126.8486513,35.1477837],[126.8489839,35.1480079],[126.8492569,35.148281],[126.8494597,35.1485927],[126.8495846,35.1489309],[126.8496268,35.1492826],[126.8495846,35.1496343],[126.8494598,35.1499724],[126.8492569,35.1502841],[126.848984,35.1505573]]]}"
6101213,2015049,2917011400,29170001,광주광역시 북구1,광주광역시 북구 두암동(두암주공아파트앞교차 부근),3,3,0,1,2,0,126.9360605,35.16178069,"{""type"":""Polygon"",""coordinates"":[[[126.9376128,35.1630554],[126.9372801,35.1632796],[126.9369006,35.1634462],[126.9364888,35.1635488],[126.9360605,35.1635834],[126.9356323,35.1635488],[126.9352205,35.1634462],[126.9348409,35.1632796],[126.9345083,35.1630554],[126.9342353,35.1627822],[126.9340324,35.1624705],[126.9339075,35.1621324],[126.9338653,35.1617807],[126.9339075,35.161429],[126.9340325,35.1610908],[126.9342353,35.1607791],[126.9345083,35.160506],[126.934841,35.1602818],[126.9352205,35.1601152],[126.9356323,35.1600126],[126.9360605,35.159978],[126.9364888,35.1600126],[126.9369006,35.1601152],[126.9372801,35.1602818],[126.9376128,35.160506],[126.9378858,35.1607791],[126.9380886,35.1610908],[126.9382135,35.161429],[126.9382557,35.1617807],[126.9382136,35.1621324],[126.9380887,35.1624705],[126.9378858,35.1627822],[126.9376128,35.1630554]]]}"
6101214,2015049,2920010900,29200001,광주광역시 광산구1,광주광역시 광산구 우산동(삼성의료기 부근),4,4,0,2,2,0,126.8024505,35.16695082,"{""type"":""Polygon"",""coordinates"":[[[126.8040028,35.1682255],[126.8036702,35.1684497],[126.8032906,35.1686163],[126.8028788,35.1687189],[126.8024505,35.1687535],[126.8020222,35.1687189],[126.8016103,35.1686163],[126.8012308,35.1684497],[126.8008981,35.1682255],[126.8006251,35.1679523],[126.8004222,35.1676407],[126.8002973,35.1673025],[126.8002551,35.1669508],[126.8002973,35.1665991],[126.8004223,35.1662609],[126.8006251,35.1659493],[126.8008982,35.1656761],[126.8012308,35.1654519],[126.8016104,35.1652853],[126.8020222,35.1651827],[126.8024505,35.1651481],[126.8028788,35.1651827],[126.8032906,35.1652853],[126.8036701,35.1654519],[126.8040028,35.1656761],[126.8042758,35.1659493],[126.8044787,35.1662609],[126.8046036,35.1665991],[126.8046458,35.1669508],[126.8046036,35.1673025],[126.8044787,35.1676407],[126.8042759,35.1679523],[126.8040028,35.1682255]]]}"
6101109,2015049,2920010800,29200002,광주광역시 광산구2,광주광역시 광산구 소촌동(공무원연수원A 부근),3,5,0,1,4,0,126.7961205,35.15746082,"{""type"":""Polygon"",""coordinates"":[[[126.7976727,35.1587355],[126.79734,35.1589597],[126.7969605,35.1591263],[126.7965487,35.1592289],[126.7961205,35.1592635],[126.7956922,35.1592289],[126.7952804,35.1591263],[126.7949009,35.1589597],[126.7945683,35.1587355],[126.7942953,35.1584623],[126.7940925,35.1581507],[126.7939676,35.1578125],[126.7939254,35.1574608],[126.7939676,35.1571091],[126.7940925,35.1567709],[126.7942954,35.1564593],[126.7945683,35.1561861],[126.794901,35.1559619],[126.7952805,35.1557953],[126.7956922,35.1556927],[126.7961205,35.1556581],[126.7965487,35.1556927],[126.7969605,35.1557953],[126.79734,35.1559619],[126.7976726,35.1561861],[126.7979456,35.1564593],[126.7981484,35.1567709],[126.7982734,35.1571091],[126.7983156,35.1574608],[126.7982734,35.1578125],[126.7981485,35.1581507],[126.7979456,35.1584623],[126.7976727,35.1587355]]]}"
