사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6393989,2018027,1153010200,11530001  ,서울특별시 구로구1,서울특별시 구로구 구로동(구일초교 부근),2,2,0,0,1,1,126.872987,37.49325846,"{""type"":""Polygon"",""coordinates"":[[[126.87568192,37.49325846],[126.87563013,37.49284131],[126.87547678,37.49244019],[126.87522774,37.49207051],[126.87489258,37.49174648],[126.8744842,37.49148056],[126.87401828,37.49128296],[126.87351273,37.49116128],[126.87298697,37.49112019],[126.87246121,37.49116128],[126.87195566,37.49128296],[126.87148974,37.49148056],[126.87108136,37.49174648],[126.8707462,37.49207051],[126.87049716,37.49244019],[126.87034381,37.49284131],[126.87029202,37.49325846],[126.87034381,37.49367561],[126.87049716,37.49407673],[126.8707462,37.49444639],[126.87108136,37.49477041],[126.87148974,37.49503632],[126.87195566,37.49523391],[126.87246121,37.49535558],[126.87298697,37.49539667],[126.87351273,37.49535558],[126.87401828,37.49523391],[126.8744842,37.49503632],[126.87489258,37.49477041],[126.87522774,37.49444639],[126.87547678,37.49407673],[126.87563013,37.49367561],[126.87568192,37.49325846]]]}"
6394547,2018027,1168011200,11680001  ,서울특별시 강남구1,서울특별시 강남구 자곡동(자곡초교 부근),2,2,0,1,1,0,127.0996315,37.47300457,"{""type"":""Polygon"",""coordinates"":[[[127.10232641,37.47300457],[127.10227463,37.47258731],[127.10212127,37.47218607],[127.10187223,37.4718163],[127.10153708,37.47149218],[127.10112869,37.47122619],[127.10066277,37.47102853],[127.10015722,37.47090682],[127.09963146,37.47086572],[127.0991057,37.47090682],[127.09860015,37.47102853],[127.09813423,37.47122619],[127.09772585,37.47149218],[127.0973907,37.4718163],[127.09714166,37.47218607],[127.0969883,37.47258731],[127.09693652,37.47300457],[127.0969883,37.47342183],[127.09714166,37.47382305],[127.0973907,37.47419282],[127.09772585,37.47451693],[127.09813423,37.47478291],[127.09860015,37.47498055],[127.0991057,37.47510226],[127.09963146,37.47514336],[127.10015722,37.47510226],[127.10066277,37.47498055],[127.10112869,37.47478291],[127.10153708,37.47451693],[127.10187223,37.47419282],[127.10212127,37.47382305],[127.10227463,37.47342183],[127.10232641,37.47300457]]]}"
6394227,2018027,1168011800,11680002  ,서울특별시 강남구2,서울특별시 강남구 도곡동(언주초교 부근),2,2,0,1,1,0,127.0378933,37.48670858,"{""type"":""Polygon"",""coordinates"":[[[127.04058825,37.48670858],[127.04053647,37.48629139],[127.04038311,37.48589024],[127.04013407,37.48552053],[127.03979892,37.48519647],[127.03939054,37.48493052],[127.03892462,37.48473291],[127.03841906,37.48461122],[127.0378933,37.48457013],[127.03736755,37.48461122],[127.03686199,37.48473291],[127.03639607,37.48493052],[127.03598769,37.48519647],[127.03565254,37.48552053],[127.0354035,37.48589024],[127.03525014,37.48629139],[127.03519836,37.48670858],[127.03525014,37.48712577],[127.0354035,37.48752692],[127.03565254,37.48789662],[127.03598769,37.48822066],[127.03639607,37.4884866],[127.03686199,37.4886842],[127.03736755,37.48880589],[127.0378933,37.48884698],[127.03841906,37.48880589],[127.03892462,37.4886842],[127.03939054,37.4884866],[127.03979892,37.48822066],[127.04013407,37.48789662],[127.04038311,37.48752692],[127.04053647,37.48712577],[127.04058825,37.48670858]]]}"
6394548,2018027,1168010600,11680003  ,서울특별시 강남구3,서울특별시 강남구 대치동(대치초교 부근),2,2,0,0,2,0,127.0605609,37.49021808,"{""type"":""Polygon"",""coordinates"":[[[127.06325587,37.49021808],[127.06320409,37.48980092],[127.06305073,37.48939978],[127.06280169,37.48903008],[127.06246654,37.48870604],[127.06205816,37.48844011],[127.06159224,37.4882425],[127.06108668,37.48812082],[127.06056093,37.48807973],[127.06003517,37.48812082],[127.05952962,37.4882425],[127.05906369,37.48844011],[127.05865531,37.48870604],[127.05832016,37.48903008],[127.05807112,37.48939978],[127.05791776,37.48980092],[127.05786598,37.49021808],[127.05791776,37.49063525],[127.05807112,37.49103638],[127.05832016,37.49140606],[127.05865531,37.49173009],[127.05906369,37.49199601],[127.05952962,37.49219361],[127.06003517,37.49231529],[127.06056093,37.49235638],[127.06108668,37.49231529],[127.06159224,37.49219361],[127.06205816,37.49199601],[127.06246654,37.49173009],[127.06280169,37.49140606],[127.06305073,37.49103638],[127.06320409,37.49063525],[127.06325587,37.49021808]]]}"
6394249,2018027,1174010700,11740001  ,서울특별시 강동구1,서울특별시 강동구 암사동(보람나무어린이집 부근),1,1,1,0,0,0,127.1350506,37.55180838,"{""type"":""Polygon"",""coordinates"":[[[127.13774554,37.55180838],[127.13769375,37.55139155],[127.1375404,37.55099075],[127.13729136,37.55062136],[127.13695621,37.55029759],[127.13654782,37.55003187],[127.1360819,37.54983443],[127.13557635,37.54971284],[127.13505059,37.54967179],[127.13452483,37.54971284],[127.13401928,37.54983443],[127.13355336,37.55003187],[127.13314498,37.55029759],[127.13280983,37.55062136],[127.13256079,37.55099075],[127.13240743,37.55139155],[127.13235565,37.55180838],[127.13240743,37.5522252],[127.13256079,37.552626],[127.13280983,37.55299538],[127.13314498,37.55331914],[127.13355336,37.55358484],[127.13401928,37.55378228],[127.13452483,37.55390385],[127.13505059,37.55394491],[127.13557635,37.55390385],[127.1360819,37.55378228],[127.13654782,37.55358484],[127.13695621,37.55331914],[127.13729136,37.55299538],[127.1375404,37.552626],[127.13769375,37.5522252],[127.13774554,37.55180838]]]}"
6393993,2018027,2623010100,26230001  ,부산광역시 부산진구1,부산광역시 부산진구 양정동(양정초교 부근),2,2,0,0,2,0,129.0709379,35.17436832,"{""type"":""Polygon"",""coordinates"":[[[129.07363284,35.17436832],[129.07358105,35.17393857],[129.07342769,35.17352532],[129.07317865,35.17314447],[129.0728435,35.17281065],[129.07243512,35.17253669],[129.0719692,35.17233312],[129.07146365,35.17220777],[129.07093789,35.17216544],[129.07041213,35.17220777],[129.06990658,35.17233312],[129.06944066,35.17253669],[129.06903227,35.17281065],[129.06869712,35.17314447],[129.06844808,35.17352532],[129.06829473,35.17393857],[129.06824294,35.17436832],[129.06829473,35.17479808],[129.06844808,35.17521131],[129.06869712,35.17559215],[129.06903227,35.17592596],[129.06944066,35.17619991],[129.06990658,35.17640347],[129.07041213,35.17652882],[129.07093789,35.17657115],[129.07146365,35.17652882],[129.0719692,35.17640347],[129.07243512,35.17619991],[129.0728435,35.17592596],[129.07317865,35.17559215],[129.07342769,35.17521131],[129.07358105,35.17479808],[129.07363284,35.17436832]]]}"
6394549,2018027,2626010800,26260001  ,부산광역시 동래구1,부산광역시 동래구 온천동(온천초교 부근),2,2,0,0,2,0,129.0735971,35.21302841,"{""type"":""Polygon"",""coordinates"":[[[129.07629204,35.21302841],[129.07624026,35.21259886],[129.0760869,35.21218581],[129.07583786,35.21180514],[129.07550271,35.21147148],[129.07509433,35.21119765],[129.0746284,35.21099418],[129.07412285,35.21086888],[129.07359709,35.21082657],[129.07307134,35.21086888],[129.07256578,35.21099418],[129.07209986,35.21119765],[129.07169148,35.21147148],[129.07135633,35.21180514],[129.07110729,35.21218581],[129.07095393,35.21259886],[129.07090215,35.21302841],[129.07095393,35.21345796],[129.07110729,35.213871],[129.07135633,35.21425166],[129.07169148,35.21458531],[129.07209986,35.21485913],[129.07256578,35.21506259],[129.07307134,35.21518788],[129.07359709,35.21523019],[129.07412285,35.21518788],[129.0746284,35.21506259],[129.07509433,35.21485913],[129.07550271,35.21458531],[129.07583786,35.21425166],[129.0760869,35.213871],[129.07624026,35.21345796],[129.07629204,35.21302841]]]}"
6394233,2018027,2720010200,27200001  ,대구광역시 남구1,대구광역시 남구 봉덕동(봉덕초교 부근),2,2,0,1,1,0,128.5983933,35.84007116,"{""type"":""Polygon"",""coordinates"":[[[128.60108828,35.84007116],[128.60103649,35.83964495],[128.60088314,35.83923512],[128.6006341,35.83885742],[128.60029895,35.83852635],[128.59989056,35.83825465],[128.59942464,35.83805276],[128.59891909,35.83792844],[128.59839333,35.83788646],[128.59786757,35.83792844],[128.59736202,35.83805276],[128.5968961,35.83825465],[128.59648772,35.83852635],[128.59615257,35.83885742],[128.59590353,35.83923512],[128.59575017,35.83964495],[128.59569839,35.84007116],[128.59575017,35.84049737],[128.59590353,35.84090719],[128.59615257,35.84128489],[128.59648772,35.84161594],[128.5968961,35.84188763],[128.59736202,35.84208951],[128.59786757,35.84221383],[128.59839333,35.8422558],[128.59891909,35.84221383],[128.59942464,35.84208951],[128.59989056,35.84188763],[128.60029895,35.84161594],[128.6006341,35.84128489],[128.60088314,35.84090719],[128.60103649,35.84049737],[128.60108828,35.84007116]]]}"
6393999,2018027,2723012400,27230001  ,대구광역시 북구1,대구광역시 북구 동천동(함지초교 부근),3,3,0,1,2,0,128.5586973,35.93484813,"{""type"":""Polygon"",""coordinates"":[[[128.56139225,35.93484813],[128.56134047,35.93442243],[128.56118711,35.93401309],[128.56093807,35.93363584],[128.56060292,35.93330517],[128.56019453,35.9330338],[128.55972861,35.93283215],[128.55922306,35.93270797],[128.5586973,35.93266604],[128.55817154,35.93270797],[128.55766599,35.93283215],[128.55720007,35.9330338],[128.55679169,35.93330517],[128.55645654,35.93363584],[128.5562075,35.93401309],[128.55605414,35.93442243],[128.55600236,35.93484813],[128.55605414,35.93527383],[128.5562075,35.93568316],[128.55645654,35.93606041],[128.55679169,35.93639106],[128.55720007,35.93666242],[128.55766599,35.93686406],[128.55817154,35.93698823],[128.5586973,35.93703016],[128.55922306,35.93698823],[128.55972861,35.93686406],[128.56019453,35.93666242],[128.56060292,35.93639106],[128.56093807,35.93606041],[128.56118711,35.93568316],[128.56134047,35.93527383],[128.56139225,35.93484813]]]}"
6394244,2018027,2823710300,28237001  ,인천광역시 부평구1,인천광역시 부평구 산곡동(부곡초교 부근),2,2,0,2,0,0,126.7086145,37.50343033,"{""type"":""Polygon"",""coordinates"":[[[126.71130949,37.50343033],[126.71125771,37.50301323],[126.71110435,37.50261217],[126.71085531,37.50224254],[126.71052016,37.50191856],[126.71011178,37.50165267],[126.70964586,37.5014551],[126.70914031,37.50133343],[126.70861455,37.50129235],[126.70808879,37.50133343],[126.70758324,37.5014551],[126.70711732,37.50165267],[126.70670893,37.50191856],[126.70637378,37.50224254],[126.70612474,37.50261217],[126.70597138,37.50301323],[126.7059196,37.50343033],[126.70597138,37.50384742],[126.70612474,37.50424848],[126.70637378,37.5046181],[126.70670893,37.50494207],[126.70711732,37.50520794],[126.70758324,37.50540551],[126.70808879,37.50552716],[126.70861455,37.50556824],[126.70914031,37.50552716],[126.70964586,37.50540551],[126.71011178,37.50520794],[126.71052016,37.50494207],[126.71085531,37.5046181],[126.71110435,37.50424848],[126.71125771,37.50384742],[126.71130949,37.50343033]]]}"
6393992,2018027,2823710100,28237002  ,인천광역시 부평구2,인천광역시 부평구 부평동(부원초교 부근),2,2,0,1,1,0,126.7187629,37.50343479,"{""type"":""Polygon"",""coordinates"":[[[126.72145786,37.50343479],[126.72140608,37.5030177],[126.72125272,37.50261663],[126.72100368,37.502247],[126.72066853,37.50192302],[126.72026015,37.50165713],[126.71979423,37.50145956],[126.71928867,37.50133789],[126.71876291,37.50129681],[126.71823716,37.50133789],[126.7177316,37.50145956],[126.71726568,37.50165713],[126.7168573,37.50192302],[126.71652215,37.502247],[126.71627311,37.50261663],[126.71611975,37.5030177],[126.71606797,37.50343479],[126.71611975,37.50385188],[126.71627311,37.50425294],[126.71652215,37.50462256],[126.7168573,37.50494653],[126.71726568,37.50521241],[126.7177316,37.50540997],[126.71823716,37.50553163],[126.71876291,37.5055727],[126.71928867,37.50553163],[126.71979423,37.50540997],[126.72026015,37.50521241],[126.72066853,37.50494653],[126.72100368,37.50462256],[126.72125272,37.50425294],[126.72140608,37.50385188],[126.72145786,37.50343479]]]}"
6394552,2018027,2826010600,28260001  ,인천광역시 서구1,인천광역시 서구 연희동(청라초교 부근),2,2,0,1,1,0,126.6550164,37.53800019,"{""type"":""Polygon"",""coordinates"":[[[126.65771136,37.53800019],[126.65765958,37.53758329],[126.65750622,37.53718241],[126.65725718,37.53681295],[126.65692203,37.53648912],[126.65651364,37.53622336],[126.65604772,37.53602587],[126.65554217,37.53590427],[126.65501641,37.5358632],[126.65449065,37.53590427],[126.6539851,37.53602587],[126.65351918,37.53622336],[126.6531108,37.53648912],[126.65277565,37.53681295],[126.65252661,37.53718241],[126.65237325,37.53758329],[126.65232147,37.53800019],[126.65237325,37.53841709],[126.65252661,37.53881796],[126.65277565,37.53918741],[126.6531108,37.53951123],[126.65351918,37.53977698],[126.6539851,37.53997445],[126.65449065,37.54009606],[126.65501641,37.54013712],[126.65554217,37.54009606],[126.65604772,37.53997445],[126.65651364,37.53977698],[126.65692203,37.53951123],[126.65725718,37.53918741],[126.65750622,37.53881796],[126.65765958,37.53841709],[126.65771136,37.53800019]]]}"
6394553,2018027,2915510600,29155001  ,광주광역시 남구1,광주광역시 남구 주월동(장산초교 부근),2,2,0,1,1,0,126.8950153,35.13016371,"{""type"":""Polygon"",""coordinates"":[[[126.89771022,35.13016371],[126.89765844,35.12973372],[126.89750508,35.12932025],[126.89725604,35.12893919],[126.89692089,35.12860519],[126.89651251,35.12833108],[126.89604659,35.1281274],[126.89554104,35.12800198],[126.89501528,35.12795962],[126.89448952,35.12800198],[126.89398397,35.1281274],[126.89351805,35.12833108],[126.89310966,35.12860519],[126.89277451,35.12893919],[126.89252547,35.12932025],[126.89237211,35.12973372],[126.89232033,35.13016371],[126.89237211,35.13059369],[126.89252547,35.13100716],[126.89277451,35.1313882],[126.89310966,35.13172219],[126.89351805,35.13199629],[126.89398397,35.13219996],[126.89448952,35.13232538],[126.89501528,35.13236773],[126.89554104,35.13232538],[126.89604659,35.13219996],[126.89651251,35.13199629],[126.89692089,35.13172219],[126.89725604,35.1313882],[126.89750508,35.13100716],[126.89765844,35.13059369],[126.89771022,35.13016371]]]}"
6394247,2018027,2917011500,29170001  ,광주광역시 북구1,광주광역시 북구 오치동(오정초교 부근),1,1,1,0,0,0,126.9115601,35.18493682,"{""type"":""Polygon"",""coordinates"":[[[126.91425508,35.18493682],[126.9142033,35.18450711],[126.91404994,35.18409392],[126.9138009,35.18371312],[126.91346575,35.18337935],[126.91305736,35.18310542],[126.91259144,35.18290188],[126.91208589,35.18277654],[126.91156013,35.18273422],[126.91103437,35.18277654],[126.91052882,35.18290188],[126.9100629,35.18310542],[126.90965452,35.18337935],[126.90931937,35.18371312],[126.90907033,35.18409392],[126.90891697,35.18450711],[126.90886519,35.18493682],[126.90891697,35.18536651],[126.90907033,35.1857797],[126.90931937,35.18616049],[126.90965452,35.18649425],[126.9100629,35.18676816],[126.91052882,35.1869717],[126.91103437,35.18709703],[126.91156013,35.18713935],[126.91208589,35.18709703],[126.91259144,35.1869717],[126.91305736,35.18676816],[126.91346575,35.18649425],[126.9138009,35.18616049],[126.91404994,35.1857797],[126.9142033,35.18536651],[126.91425508,35.18493682]]]}"
6394554,2018027,2920011800,29200001  ,광주광역시 광산구1,광주광역시 광산구 신창동(신창초교 부근),2,2,0,1,1,0,126.8403309,35.19874473,"{""type"":""Polygon"",""coordinates"":[[[126.84302582,35.19874473],[126.84297404,35.1983151],[126.84282068,35.19790198],[126.84257164,35.19752124],[126.84223649,35.19718752],[126.84182811,35.19691365],[126.84136219,35.19671014],[126.84085663,35.19658482],[126.84033087,35.1965425],[126.83980512,35.19658482],[126.83929956,35.19671014],[126.83883364,35.19691365],[126.83842526,35.19718752],[126.83809011,35.19752124],[126.83784107,35.19790198],[126.83768771,35.1983151],[126.83763593,35.19874473],[126.83768771,35.19917435],[126.83784107,35.19958746],[126.83809011,35.19996819],[126.83842526,35.2003019],[126.83883364,35.20057576],[126.83929956,35.20077926],[126.83980512,35.20090458],[126.84033087,35.20094689],[126.84085663,35.20090458],[126.84136219,35.20077926],[126.84182811,35.20057576],[126.84223649,35.2003019],[126.84257164,35.19996819],[126.84282068,35.19958746],[126.84297404,35.19917435],[126.84302582,35.19874473]]]}"
6394252,2018027,3011010900,30110001  ,대전광역시 동구1,대전광역시 동구 용운동(푸른숲어린이집 부근),1,1,1,0,0,0,127.4523658,36.32751787,"{""type"":""Polygon"",""coordinates"":[[[127.45506071,36.32751787],[127.45500893,36.32709429],[127.45485557,36.32668699],[127.45460653,36.32631162],[127.45427138,36.3259826],[127.453863,36.32571259],[127.45339708,36.32551194],[127.45289152,36.32538839],[127.45236577,36.32534667],[127.45184001,36.32538839],[127.45133446,36.32551194],[127.45086853,36.32571259],[127.45046015,36.3259826],[127.450125,36.32631162],[127.44987596,36.32668699],[127.4497226,36.32709429],[127.44967082,36.32751787],[127.4497226,36.32794144],[127.44987596,36.32834873],[127.450125,36.32872409],[127.45046015,36.3290531],[127.45086853,36.3293231],[127.45133446,36.32952374],[127.45184001,36.32964728],[127.45236577,36.329689],[127.45289152,36.32964728],[127.45339708,36.32952374],[127.453863,36.3293231],[127.45427138,36.3290531],[127.45460653,36.32872409],[127.45485557,36.32834873],[127.45500893,36.32794144],[127.45506071,36.32751787]]]}"
6394250,2018027,3011011400,30110002  ,대전광역시 동구2,대전광역시 동구 가양동(동대전초교 부근),1,1,1,0,0,0,127.4480412,36.35209823,"{""type"":""Polygon"",""coordinates"":[[[127.45073617,36.35209823],[127.45068439,36.35167479],[127.45053103,36.35126762],[127.45028199,36.35089237],[127.44994684,36.35056345],[127.44953846,36.35029352],[127.44907254,36.35009294],[127.44856699,36.34996942],[127.44804123,36.34992772],[127.44751547,36.34996942],[127.44700992,36.35009294],[127.446544,36.35029352],[127.44613561,36.35056345],[127.44580046,36.35089237],[127.44555142,36.35126762],[127.44539807,36.35167479],[127.44534628,36.35209823],[127.44539807,36.35252167],[127.44555142,36.35292883],[127.44580046,36.35330408],[127.44613561,36.35363298],[127.446544,36.3539029],[127.44700992,36.35410347],[127.44751547,36.35422698],[127.44804123,36.35426868],[127.44856699,36.35422698],[127.44907254,36.35410347],[127.44953846,36.3539029],[127.44994684,36.35363298],[127.45028199,36.35330408],[127.45053103,36.35292883],[127.45068439,36.35252167],[127.45073617,36.35209823]]]}"
6394555,2018027,3017011100,30170001  ,대전광역시 서구1,대전광역시 서구 갈마동(깨비나라어린이집 부근),2,2,0,0,2,0,127.3662678,36.35206625,"{""type"":""Polygon"",""coordinates"":[[[127.36896276,36.35206625],[127.36891098,36.35164281],[127.36875762,36.35123564],[127.36850858,36.35086038],[127.36817343,36.35053147],[127.36776504,36.35026154],[127.36729912,36.35006096],[127.36679357,36.34993744],[127.36626781,36.34989574],[127.36574206,36.34993744],[127.3652365,36.35006096],[127.36477058,36.35026154],[127.3643622,36.35053147],[127.36402705,36.35086038],[127.36377801,36.35123564],[127.36362465,36.35164281],[127.36357287,36.35206625],[127.36362465,36.35248969],[127.36377801,36.35289685],[127.36402705,36.35327209],[127.3643622,36.353601],[127.36477058,36.35387092],[127.3652365,36.35407149],[127.36574206,36.354195],[127.36626781,36.3542367],[127.36679357,36.354195],[127.36729912,36.35407149],[127.36776504,36.35387092],[127.36817343,36.353601],[127.36850858,36.35327209],[127.36875762,36.35289685],[127.36891098,36.35248969],[127.36896276,36.35206625]]]}"
6394251,2018027,4113310400,41133001  ,경기도 성남시 중원구1,경기도 성남시 중원구 은행동(중부초교 부근),1,1,1,0,0,0,127.1650319,37.45073123,"{""type"":""Polygon"",""coordinates"":[[[127.16772689,37.45073123],[127.1676751,37.45031384],[127.16752175,37.44991249],[127.16727271,37.4495426],[127.16693756,37.44921839],[127.16652917,37.44895231],[127.16606325,37.4487546],[127.1655577,37.44863285],[127.16503194,37.44859174],[127.16450618,37.44863285],[127.16400063,37.4487546],[127.16353471,37.44895231],[127.16312633,37.44921839],[127.16279118,37.4495426],[127.16254214,37.44991249],[127.16238878,37.45031384],[127.162337,37.45073123],[127.16238878,37.45114861],[127.16254214,37.45154996],[127.16279118,37.45191983],[127.16312633,37.45224403],[127.16353471,37.4525101],[127.16400063,37.4527078],[127.16450618,37.45282954],[127.16503194,37.45287065],[127.1655577,37.45282954],[127.16606325,37.4527078],[127.16652917,37.4525101],[127.16693756,37.45224403],[127.16727271,37.45191983],[127.16752175,37.45154996],[127.1676751,37.45114861],[127.16772689,37.45073123]]]}"
6394229,2018027,4119011200,41190001  ,경기도 부천시1,경기도 부천시 범박동(범박초교 부근),2,2,0,1,1,0,126.8093411,37.47024351,"{""type"":""Polygon"",""coordinates"":[[[126.81203601,37.47024351],[126.81198422,37.46982623],[126.81183087,37.46942499],[126.81158183,37.4690552],[126.81124668,37.46873107],[126.81083829,37.46846507],[126.81037237,37.46826741],[126.80986682,37.46814569],[126.80934106,37.46810459],[126.8088153,37.46814569],[126.80830975,37.46826741],[126.80784383,37.46846507],[126.80743545,37.46873107],[126.8071003,37.4690552],[126.80685126,37.46942499],[126.8066979,37.46982623],[126.80664612,37.47024351],[126.8066979,37.47066079],[126.80685126,37.47106203],[126.8071003,37.47143181],[126.80743545,37.47175593],[126.80784383,37.47202192],[126.80830975,37.47221957],[126.8088153,37.47234128],[126.80934106,37.47238238],[126.80986682,37.47234128],[126.81037237,37.47221957],[126.81083829,37.47202192],[126.81124668,37.47175593],[126.81158183,37.47143181],[126.81183087,37.47106203],[126.81198422,37.47066079],[126.81203601,37.47024351]]]}"
6393995,2018027,4127110400,41271001  ,경기도 안산시 상록구1,경기도 안산시 상록구 본오동(본원초교 부근),3,3,0,1,2,0,126.863,37.29146077,"{""type"":""Polygon"",""coordinates"":[[[126.86569495,37.29146077],[126.86564316,37.29104249],[126.86548981,37.29064029],[126.86524077,37.29026961],[126.86490562,37.28994471],[126.86449723,37.28967807],[126.86403131,37.28947994],[126.86352576,37.28935793],[126.863,37.28931673],[126.86247424,37.28935793],[126.86196869,37.28947994],[126.86150277,37.28967807],[126.86109439,37.28994471],[126.86075924,37.29026961],[126.8605102,37.29064029],[126.86035684,37.29104249],[126.86030506,37.29146077],[126.86035684,37.29187904],[126.8605102,37.29228124],[126.86075924,37.2926519],[126.86109439,37.29297679],[126.86150277,37.29324342],[126.86196869,37.29344154],[126.86247424,37.29356354],[126.863,37.29360474],[126.86352576,37.29356354],[126.86403131,37.29344154],[126.86449723,37.29324342],[126.86490562,37.29297679],[126.86524077,37.2926519],[126.86548981,37.29228124],[126.86564316,37.29187904],[126.86569495,37.29146077]]]}"
6393997,2018027,4127310900,41273001  ,경기도 안산시 단원구1,경기도 안산시 단원구 선부동(석수초교 부근),2,2,0,2,0,0,126.8054721,37.34431841,"{""type"":""Polygon"",""coordinates"":[[[126.80816705,37.34431841],[126.80811526,37.34390043],[126.80796191,37.3434985],[126.80771287,37.34312809],[126.80737771,37.34280342],[126.80696933,37.34253697],[126.80650341,37.34233897],[126.80599786,37.34221705],[126.8054721,37.34217588],[126.80494634,37.34221705],[126.80444079,37.34233897],[126.80397487,37.34253697],[126.80356649,37.34280342],[126.80323133,37.34312809],[126.80298229,37.3434985],[126.80282894,37.34390043],[126.80277715,37.34431841],[126.80282894,37.34473638],[126.80298229,37.3451383],[126.80323133,37.3455087],[126.80356649,37.34583336],[126.80397487,37.3460998],[126.80444079,37.34629779],[126.80494634,37.3464197],[126.8054721,37.34646087],[126.80599786,37.3464197],[126.80650341,37.34629779],[126.80696933,37.3460998],[126.80737771,37.34583336],[126.80771287,37.3455087],[126.80796191,37.3451383],[126.80811526,37.34473638],[126.80816705,37.34431841]]]}"
6394556,2018027,4127310200,41273002  ,경기도 안산시 단원구2,경기도 안산시 단원구 와동(덕인초교 부근),2,2,0,0,2,0,126.8231445,37.34028128,"{""type"":""Polygon"",""coordinates"":[[[126.82583948,37.34028128],[126.82578769,37.33986328],[126.82563434,37.33946133],[126.8253853,37.3390909],[126.82505015,37.33876621],[126.82464176,37.33849974],[126.82417584,37.33830174],[126.82367029,37.33817981],[126.82314453,37.33813864],[126.82261877,37.33817981],[126.82211322,37.33830174],[126.8216473,37.33849974],[126.82123892,37.33876621],[126.82090377,37.3390909],[126.82065473,37.33946133],[126.82050137,37.33986328],[126.82044959,37.34028128],[126.82050137,37.34069928],[126.82065473,37.34110122],[126.82090377,37.34147164],[126.82123892,37.34179632],[126.8216473,37.34206277],[126.82211322,37.34226077],[126.82261877,37.34238269],[126.82314453,37.34242386],[126.82367029,37.34238269],[126.82417584,37.34226077],[126.82464176,37.34206277],[126.82505015,37.34179632],[126.8253853,37.34147164],[126.82563434,37.34110122],[126.82578769,37.34069928],[126.82583948,37.34028128]]]}"
6394234,2018027,4131010300,41310001  ,경기도 구리시1,경기도 구리시 인창동(동인초교 부근),2,2,0,1,1,0,127.1331152,37.61091579,"{""type"":""Polygon"",""coordinates"":[[[127.13581018,37.61091579],[127.1357584,37.61049929],[127.13560504,37.6100988],[127.135356,37.60972971],[127.13502085,37.60940619],[127.13461247,37.60914069],[127.13414655,37.6089434],[127.133641,37.60882191],[127.13311524,37.60878089],[127.13258948,37.60882191],[127.13208393,37.6089434],[127.13161801,37.60914069],[127.13120962,37.60940619],[127.13087447,37.60972971],[127.13062543,37.6100988],[127.13047208,37.61049929],[127.13042029,37.61091579],[127.13047208,37.61133228],[127.13062543,37.61173276],[127.13087447,37.61210184],[127.13120962,37.61242535],[127.13161801,37.61269084],[127.13208393,37.61288812],[127.13258948,37.6130096],[127.13311524,37.61305062],[127.133641,37.6130096],[127.13414655,37.61288812],[127.13461247,37.61269084],[127.13502085,37.61242535],[127.135356,37.61210184],[127.13560504,37.61173276],[127.1357584,37.61133228],[127.13581018,37.61091579]]]}"
6394245,2018027,4139013200,41390001  ,경기도 시흥시1,경기도 시흥시 정왕동(보람유치원 부근),1,1,1,0,0,0,126.7542186,37.34291283,"{""type"":""Polygon"",""coordinates"":[[[126.75691355,37.34291283],[126.75686177,37.34249484],[126.75670841,37.34209291],[126.75645937,37.34172249],[126.75612422,37.34139781],[126.75571584,37.34113135],[126.75524992,37.34093336],[126.75474437,37.34081143],[126.75421861,37.34077026],[126.75369285,37.34081143],[126.7531873,37.34093336],[126.75272138,37.34113135],[126.75231299,37.34139781],[126.75197784,37.34172249],[126.7517288,37.34209291],[126.75157545,37.34249484],[126.75152366,37.34291283],[126.75157545,37.34333081],[126.7517288,37.34373273],[126.75197784,37.34410314],[126.75231299,37.34442781],[126.75272138,37.34469426],[126.7531873,37.34489224],[126.75369285,37.34501416],[126.75421861,37.34505533],[126.75474437,37.34501416],[126.75524992,37.34489224],[126.75571584,37.34469426],[126.75612422,37.34442781],[126.75645937,37.34410314],[126.75670841,37.34373273],[126.75686177,37.34333081],[126.75691355,37.34291283]]]}"
6394557,2018027,4217010900,42170001  ,강원도 동해시1,강원도 동해시 쇄운동(청운초교 부근),2,2,0,0,2,0,129.1045274,37.48566692,"{""type"":""Polygon"",""coordinates"":[[[129.10722235,37.48566692],[129.10717057,37.48524973],[129.10701721,37.48484856],[129.10676817,37.48447885],[129.10643302,37.48415479],[129.10602463,37.48388884],[129.10555871,37.48369122],[129.10505316,37.48356952],[129.1045274,37.48352843],[129.10400165,37.48356952],[129.10349609,37.48369122],[129.10303017,37.48388884],[129.10262179,37.48415479],[129.10228664,37.48447885],[129.1020376,37.48484856],[129.10188424,37.48524973],[129.10183246,37.48566692],[129.10188424,37.48608411],[129.1020376,37.48648527],[129.10228664,37.48685497],[129.10262179,37.48717902],[129.10303017,37.48744496],[129.10349609,37.48764257],[129.10400165,37.48776425],[129.1045274,37.48780534],[129.10505316,37.48776425],[129.10555871,37.48764257],[129.10602463,37.48744496],[129.10643302,37.48717902],[129.10676817,37.48685497],[129.10701721,37.48648527],[129.10717057,37.48608411],[129.10722235,37.48566692]]]}"
