시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명
유치원,성언유치원,대전광역시 유성구 구즉로 28(송강동),대전광역시 유성구 송강동 200-4,36.431651,127.384148,대전광역시 유성구청,대전유성경찰서,Y,,,2021-08-17,3670000,대전광역시 유성구
유치원,정원유치원,대전광역시 유성구 덕명동로16번길 77(구암동),대전광역시 유성구 구암동 498-15,36.35804688,127.312123,대전광역시 유성구청,대전유성경찰서,Y,,,2021-08-17,3670000,대전광역시 유성구
유치원,새싹나라유치원,대전광역시 유성구 은구비로155번길 14(죽동),대전광역시 유성구 죽동 616,36.380925,127.324941,대전광역시 유성구청,대전유성경찰서,Y,,,2021-08-17,3670000,대전광역시 유성구
유치원,은정유치원,대전광역시 유성구 노은동로87번길 23(노은동),대전광역시 유성구 노은동 536-7,36.368238,127.322097,대전광역시 유성구청,대전유성경찰서,Y,,,2021-08-17,3670000,대전광역시 유성구
유치원,한울유치원,대전광역시 유성구 가정로 43(신성동),대전광역시 유성구 신성동 160-1,36.38728262,127.3468010808,대전광역시 유성구청,대전유성경찰서,Y,,,2021-08-17,3670000,대전광역시 유성구
유치원,전원유치원,대전광역시 유성구 현충원로480번길 20(구암동),대전광역시 유성구 구암동 420-4,36.35792566,127.3238072,대전광역시 유성구청,대전유성경찰서,Y,,,2021-08-17,3670000,대전광역시 유성구
유치원,엑스포유치원,대전광역시 유성구 엑스포로 448(전민동),대전광역시 유성구 전민동 464-1,36.40020526,127.4073522,대전광역시 유성구청,대전유성경찰서,Y,,,2021-08-17,3670000,대전광역시 유성구
유치원,꿈에그린유치원,대전광역시 유성구 배울2로 61(관평동),대전광역시 유성구 관평동 1280,36.4224763,127.3907381,대전광역시 유성구청,대전유성경찰서,Y,,,2021-08-17,3670000,대전광역시 유성구
어린이집,정원어린이집,대전광역시 유성구 박산로 91(구암동),대전광역시 유성구 구암동 382-2,36.35368566,127.320117,대전광역시 유성구청,대전유성경찰서,Y,,,2021-08-17,3670000,대전광역시 유성구
어린이집,천사어린이집,대전광역시 유성구 진잠로42번길 88(원내동),대전광역시 유성구 원내동 383,36.29681824,127.3212077,대전광역시 유성구청,대전유성경찰서,Y,,,2021-08-17,3670000,대전광역시 유성구
초등학교,계산초등학교(병설),대전광역시 유성구 학하서로 74(원내동),대전광역시 유성구 계산동 254,36.34416872,127.2994528,대전광역시 유성구청,대전유성경찰서,Y,,,2021-08-17,3670000,대전광역시 유성구
초등학교,상원초등학교(병설),대전광역시 유성구 상대서로 46(상대동),대전광역시 유성구 상대동 485,36.34239221,127.3332647,대전광역시 유성구청,대전유성경찰서,Y,,,2021-08-17,3670000,대전광역시 유성구
유치원,아이캔유치원,대전광역시 유성구 노은서로142번길 24(지족동),대전광역시 유성구 지족동 892-4,36.373188,127.316214,대전광역시 유성구청,대전유성경찰서,Y,,,2021-08-17,3670000,대전광역시 유성구
어린이집,하늘새어린이집,대전광역시 유성구 금남구즉로 1359-29(봉산동),대전광역시 유성구 봉산동 505,36.447676,127.3860802,대전광역시 유성구청,대전유성경찰서,Y,,,2021-08-17,3670000,대전광역시 유성구
어린이집,킨더그린어린이집,대전광역시 유성구 유성대로626번길 40(구암동),대전광역시 유성구 구암동 253-1,36.34921255,127.3292788,대전광역시 유성구청,대전유성경찰서,Y,,,2021-08-17,3670000,대전광역시 유성구
어린이집,진잠어린이집,대전광역시 유성구 진잠로140번길 21(원내동),대전광역시 유성구 원내동 76-1,36.30254157,127.317532,대전광역시 유성구청,대전유성경찰서,Y,,,2021-08-17,3670000,대전광역시 유성구
어린이집,영리더어린이집,대전광역시 유성구 원내로39번길 48(원내동),대전광역시 유성구 원내동 97-1,36.301953,127.320788,대전광역시 유성구청,대전유성경찰서,Y,,,2021-08-17,3670000,대전광역시 유성구
유치원,BK꿈사랑유치원,대전광역시 유성구 유성대로155번길 46-2(교촌동),대전광역시 유성구 교촌동 469-2,36.310994,127.314841,대전광역시 유성구청,대전유성경찰서,Y,,,2021-08-17,3670000,대전광역시 유성구
유치원,마키루키꿈샘유치원,대전광역시 유성구 봉명로 48(원신흥동),대전광역시 유성구 원신흥동 488,36.342677,127.344476,대전광역시 유성구청,대전유성경찰서,Y,,,2021-08-17,3670000,대전광역시 유성구
초등학교,새미래초등학교(병설),대전광역시 유성구 지족로 168(지족동),대전광역시 유성구 지족동 1044,36.379295,127.303132,대전광역시 유성구청,대전유성경찰서,Y,,,2021-08-17,3670000,대전광역시 유성구
어린이집,한빛어린이집,대전광역시 유성구 현충원로 479(장대동),대전광역시 유성구 장대동 233-60,36.35971636,127.324109,대전광역시 유성구청,대전유성경찰서,Y,,,2021-08-17,3670000,대전광역시 유성구
어린이집,문화어린이집,충청북도 진천군 진천읍 문화3길 37,충청북도 진천군 진천읍 신정리 665-1,36.846733,127.4428154,충청북도 진천군,진천경찰서,Y,2,7,2021-08-24,4450000,충청북도 진천군
유치원,진천유치원,충청북도 진천군 진천읍 이상설길 85,충청북도 진천군 진천읍 삼덕리 607-2,36.8602377819,127.4781394309,충청북도 진천군,진천경찰서,Y,1,7,2021-08-24,4450000,충청북도 진천군
어린이집,조원어린이집,충청북도 진천군 진천읍 문화로 121-36,충청북도 진천군 진천읍 교성리349-1,36.8499126705,127.4333382,충청북도 진천군,진천경찰서,Y,2,7,2021-08-24,4450000,충청북도 진천군
어린이집,진천어린이집,충청북도 진천군 진천읍 남산길 27,충청북도 진천군 진천읍 읍내리 435-7,36.85396006,127.4381519,충청북도 진천군,진천경찰서,Y,2,7,2021-08-24,4450000,충청북도 진천군
어린이집,제일어린이집,충청북도 진천군 진천읍 문화4길 29,충청북도 진천군 진천읍 교성리 242-1,36.85296649,127.4387921,충청북도 진천군,진천경찰서,Y,2,7,2021-08-24,4450000,충청북도 진천군
유치원,한천초교 병설유치원,충청북도 진천군 덕산읍 초금로 687-2,충청북도 진천군 덕산읍 용몽리 518-3,36.90696221,127.5078976,충청북도 진천군,진천경찰서,Y,9,9.8,2021-08-24,4450000,충청북도 진천군
어린이집,만승어린이집,충청북도 진천군 광혜원면 화랑2길 17,충청북도 진천군 광혜원면 광혜원리529-20,36.9934462971,127.4381977774,충청북도 진천군,진천경찰서,Y,1,4.5,2021-08-24,4450000,충청북도 진천군
유치원,서촌초교 병설유치원,충청북도 청주시 흥덕구 동촌로 126,충청북도 청주시 흥덕구 서촌동183,36.6505636629,127.3994713,청주시,흥덕,Y,,4~8,2020-07-17,5710000,충청북도 청주시
초등학교,옥산초등학교,충청북도 청주시 흥덕구 옥산면 옥산시내1길 19,충청북도 청주시 흥덕구 옥산면 오산리 223,36.6633197793,127.3728430368,청주시,흥덕,Y,2,4~8,2020-07-17,5710000,충청북도 청주시
유치원,옥산초교 병설유치원,충청북도 청주시 흥덕구 옥산면 옥산시내1길 19,충청북도 청주시 흥덕구 옥산면 오산리 223,36.6633197793,127.3728430368,청주시,흥덕,Y,,4~8,2020-07-17,5710000,충청북도 청주시
초등학교,운천초교,충청북도 청주시 흥덕구 무심서로 721 (운천동),충청북도 청주시 흥덕구 운천동543-7,36.65448842,127.4733848,청주시,흥덕,Y,4,4~8,2020-07-17,5710000,충청북도 청주시
유치원,운천초교 병설유치원,충청북도 청주시 흥덕구 무심서로 721 (운천동),충청북도 청주시 흥덕구 운천동543-7,36.65448842,127.4733848,청주시,흥덕,Y,,4~8,2020-07-17,5710000,충청북도 청주시
유치원,유동유치원,충청북도 청주시 흥덕구 직지대로581번길 33-16 (봉명동),충청북도 청주시 흥덕구 봉명2동 1602-1,36.64507729,127.4567054,청주시,흥덕,Y,2,4~8,2020-07-17,5710000,충청북도 청주시
초등학교,창신초교,충청북도 청주시 서원구 1순환로709번길 44 (사창동),충청북도 청주시 서원구 사창동351,36.62931368,127.4644386,청주시,청원,Y,,4~8,2020-07-17,5710000,충청북도 청주시
유치원,창신초교 병설유치원,충청북도 청주시 서원구 1순환로709번길 44 (사창동),충청북도 청주시 서원구 사창동351,36.62931368,127.4644386,청주시,청원,Y,3,4~8,2020-07-17,5710000,충청북도 청주시
초등학교,풍광초교,충청북도 청주시 흥덕구 풍산로47번길 58 (가경동),충청북도 청주시 흥덕구 가경동1172,36.6298601,127.4352296,청주시,흥덕,Y,7,4~8,2020-07-17,5710000,충청북도 청주시
유치원,풍광초교 병설유치원,충청북도 청주시 흥덕구 풍산로47번길 58 (가경동),충청북도 청주시 흥덕구 가경동1172,36.6298601,127.4352296,청주시,흥덕,Y,,4~8,2020-07-17,5710000,충청북도 청주시
초등학교,한솔초교,충청북도 청주시 서원구 구룡산로 291 (수곡동),충청북도 청주시 서원구 수곡동322,36.61875729,127.4759923,청주시,상당,Y,3,4~8,2020-07-17,5710000,충청북도 청주시
유치원,한솔초교 병설유치원,충청북도 청주시 서원구 구룡산로 291 (수곡동),충청북도 청주시 서원구 수곡동322,36.61875729,127.4759923,청주시,상당,Y,,4~8,2020-07-17,5710000,충청북도 청주시
유치원,현대유치원,충청북도 청주시 서원구 성봉로220번길 3 (개신동),충청북도 청주시 서원구 개신동278-10,36.62479074,127.4501596,청주시,흥덕,Y,2,4~8,2020-07-17,5710000,충청북도 청주시
초등학교,문의초등학교,충청북도 청주시 상당구 문의면 문의시내1길 28-23,충청북도 청주시 상당구 문의면 미천리 228,36.5186561,127.4935094,청주시,상당,Y,4,4~8,2020-07-17,5710000,충청북도 청주시
유치원,문의초교 병설유치원,충청북도 청주시 상당구 문의면 문의시내1길 28-23,충청북도 청주시 상당구 문의면 미천리 228,36.5186561,127.4935094,청주시,상당,Y,,4~8,2020-07-17,5710000,충청북도 청주시
초등학교,봉명초등학교(병설),대전광역시 유성구 계룡로132번길 62(봉명동),대전광역시 유성구 봉명동 1023,36.34960516,127.3434732,대전광역시 유성구청,대전유성경찰서,Y,,,2021-08-17,3670000,대전광역시 유성구
초등학교,원신흥초등학교,대전광역시 유성구 원신흥로55번길 37(원신흥동),대전광역시 유성구 원신흥동 496,36.341008,127.342518,대전광역시 유성구청,대전유성경찰서,Y,,,2021-08-17,3670000,대전광역시 유성구
특수학교,성세재활학교,대전광역시 유성구 유성대로298번길 175(용계동),대전광역시 유성구 용계동 319-1,36.32120852,127.3209603,대전광역시 유성구청,대전유성경찰서,Y,,,2021-08-17,3670000,대전광역시 유성구
유치원,송강유치원,대전광역시 유성구 송강로42번길 61(송강동),대전광역시 유성구 송강동 8-2,36.43678251,127.3831546,대전광역시 유성구청,대전유성경찰서,Y,,,2021-08-17,3670000,대전광역시 유성구
어린이집,새봄어린이집,대전광역시 대덕구 동서대로1778번길 8,대전광역시 대덕구 비래동 556-6,36.35358778,127.4452784,대전광역시 대덕구청,대전광역시 대덕경찰서,Y,1,6,2021-07-28,3680000,대전광역시 대덕구
어린이집,코레일대전어린이집,대전광역시 대덕구 벚꽃길 148,대전광역시 대덕구 상서동 133-1,36.42535384,127.4269413,대전광역시 대덕구청,대전광역시 대덕경찰서,N,0,9,2021-07-28,3680000,대전광역시 대덕구
어린이집,하늘꿈대전어린이집,대전광역시 대덕구 신탄진동로24번길 42,대전광역시 대덕구 신탄진동 171-4,36.44597744,127.4322256,대전광역시 대덕구청,대전광역시 대덕경찰서,N,0,14,2021-07-28,3680000,대전광역시 대덕구
어린이집,대덕구청직장어린이집,대전광역시 대덕구 한남로 155번길 49,대전광역시 대덕구 오정동 497-15,36.34528737,127.415469,대전광역시 대덕구청,대전광역시 대덕경찰서,Y,1,8,2021-07-28,3680000,대전광역시 대덕구
어린이집,염광어린이집,대전광역시 대덕구 옛신탄진로 235,대전광역시 대덕구 오정동 35-29,36.36039375,127.4168877,대전광역시 대덕구청,대전광역시 대덕경찰서,N,0,12,2021-07-28,3680000,대전광역시 대덕구
초등학교,수성초등학교,충청북도 청주시 청원구 내수읍 내수로 601,충청북도 청주시 청원구 내수읍 내수리 263-1,36.71925657,127.5267757,청주시,청원,Y,8,4~8,2020-07-17,5710000,충청북도 청주시
유치원,수성초교 병설유치원,충청북도 청주시 청원구 내수읍 내수로 601,충청북도 청주시 청원구 내수읍 내수리 263-1,36.71925657,127.5267757,청주시,청원,Y,,4~8,2020-07-17,5710000,충청북도 청주시
초등학교,내수초등학교,충청북도 청주시 청원구 내수읍 마산1길 114-1,충청북도 청주시 청원구 내수읍 마산리 177,36.72690729,127.5367999,청주시,청원,Y,8,4~8,2020-07-17,5710000,충청북도 청주시
유치원,내수초교 병설유치원,충청북도 청주시 청원구 내수읍 마산1길 114-1,충청북도 청주시 청원구 내수읍 마산리 177,36.72690729,127.5367999,청주시,청원,Y,,4~8,2020-07-17,5710000,충청북도 청주시
초등학교,금천초교,충청북도 청주시 상당구 수영로 248 (금천동),충청북도 청주시 상당구 금천동213-1,36.62731084,127.5057346,청주시,상당,Y,7,4~8,2020-07-17,5710000,충청북도 청주시
유치원,금천초교 병설유치원,충청북도 청주시 상당구 수영로 248 (금천동),충청북도 청주시 상당구 금천동213-1,36.62731084,127.5057346,청주시,상당,Y,,4~8,2020-07-17,5710000,충청북도 청주시
초등학교,덕성초교,충청북도 청주시 청원구 공항로 113(율량동 1335),충청북도 청주시 청원구 율량동 656,36.66746085,127.4841848,청주시,청원,Y,15,4~8,2020-07-17,5710000,충청북도 청주시
유치원,덕성 병설유치원,충청북도 청주시 청원구 율봉로116번길 63-34 (율량동),충청북도 청주시 청원구 율량동1866,36.66611217,127.4843329,청주시,청원,Y,,4~8,2020-07-17,5710000,충청북도 청주시
초등학교,율량초교,충청북도 청주시 청원구 율봉로212번길 14 (율량동),충청북도 청주시 청원구 율량동1034,36.66809349,127.491652,청주시,청원,Y,8,4~8,2020-07-17,5710000,충청북도 청주시
유치원,율량초교 병설유치원,충청북도 청주시 청원구 율봉로212번길 14 (율량동),충청북도 청주시 청원구 율량동1034,36.66809349,127.491652,청주시,청원,Y,3,4~8,2020-07-17,5710000,충청북도 청주시
초등학교,미원초교 금관분교,충청북도 청주시 상당구 미원면 운암계원로 601,충청북도 청주시 상당구 미원면 금관리 306-1,36.62124066,127.7231505,청주시,상당,Y,2,4~8,2020-07-17,5710000,충청북도 청주시
유치원,금관분교 병설유치원,충청북도 청주시 상당구 미원면 운암계원로 601,충청북도 청주시 상당구 미원면 금관리 306-1,36.62124066,127.7231505,청주시,상당,Y,,4~8,2020-07-17,5710000,충청북도 청주시
초등학교,동화초등학교,충청북도 청주시 상당구 남일면 척산화당로 539,충청북도 청주시 상당구 남일면 화당리 361-1,36.54733924,127.4922621,청주시,상당,Y,4,4~8,2020-07-17,5710000,충청북도 청주시
초등학교,대성초교,충청북도 청주시 청원구 대성로 300번길 34 (내덕동),충청북도 청주시 청원구 내덕2동 262,36.6540328,127.489791,청주시,청원,Y,4,4~8,2020-07-17,5710000,충청북도 청주시
초등학교,새터초교,충청북도 청주시 청원구 새터로 224 (사천동),충청북도 청주시 청원구 사천동200,36.66719627,127.4710644,청주시,청원,Y,10,4~8,2020-07-17,5710000,충청북도 청주시
유치원,새터초교 병설유치원,충청북도 청주시 청원구 새터로 224 (사천동),충청북도 청주시 청원구 사천동200,36.66719627,127.4710644,청주시,청원,Y,,4~8,2020-07-17,5710000,충청북도 청주시
초등학교,갈원초등학교,충청북도 청주시 서원구 남이면 저산척북로 375,충청북도 청주시 서원구 남이면 갈원리 146,36.56867816,127.3965496,청주시,흥덕,Y,2,4~8,2020-07-17,5710000,충청북도 청주시
유치원,갈원초교 병설유치원,충청북도 청주시 서원구 남이면 저산척북로 375,충청북도 청주시 서원구 남이면 갈원리 146,36.56867816,127.3965496,청주시,흥덕,Y,,4~8,2020-07-17,5710000,충청북도 청주시
초등학교,강서초교,충청북도 청주시 흥덕구 비하로9번길 38 (비하동),충청북도 청주시 흥덕구 비하동121-1,36.62841105,127.4232318,청주시,흥덕,Y,13,4~8,2020-07-17,5710000,충청북도 청주시
유치원,강서초교 병설유치원,충청북도 청주시 흥덕구 비하로9번길 38 (비하동),충청북도 청주시 흥덕구 비하동121-1,36.62841105,127.4232318,청주시,흥덕,Y,,4~8,2020-07-17,5710000,충청북도 청주시
초등학교,교대부설초교,충청북도 청주시 서원구 청남로 2067 (수곡동),충청북도 청주시 서원구 수곡동 135,36.61740052,127.4852935,청주시,상당,Y,,4~8,2020-07-17,5710000,충청북도 청주시
유치원,교대부설초 병설유치원,충청북도 청주시 서원구 청남로 2067 (수곡동),충청북도 청주시 서원구 수곡동 135,36.61740052,127.4852935,청주시,상당,Y,5,4~8,2020-07-17,5710000,충청북도 청주시
초등학교,남성초교,충청북도 청주시 서원구 청남로 1964 (분평동),충청북도 청주시 서원구 분평동219-1,36.60824435,127.4836847,청주시,상당,Y,4,4~8,2020-07-17,5710000,충청북도 청주시
유치원,남성초교 병설 유치원,충청북도 청주시 서원구 청남로 1964 (분평동),충청북도 청주시 서원구 분평동219-1,36.60824435,127.4836847,청주시,상당,Y,,4~8,2020-07-17,5710000,충청북도 청주시
초등학교,상봉초등학교,충청북도 청주시 흥덕구 오송읍 상봉길 9,충청북도 청주시 흥덕구 오송읍 상봉리 242-1,36.63825224,127.2861402,청주시,흥덕,Y,3,4~8,2020-07-17,5710000,충청북도 청주시
초등학교,서원초교,충청북도 청주시 흥덕구 가로수로 1340-6 (복대동),충청북도 청주시 흥덕구 복대2동 977,36.6325821971,127.4418997788,청주시,흥덕,Y,19,4~8,2020-07-17,5710000,충청북도 청주시
유치원,서원초교 병설 유치원,충청북도 청주시 흥덕구 가로수로 1340-6 (복대동),충청북도 청주시 흥덕구 복대2동 977,36.6325821971,127.4418997788,청주시,흥덕,Y,,4~8,2020-07-17,5710000,충청북도 청주시
초등학교,서촌초교,충청북도 청주시 흥덕구 동촌로 126,충청북도 청주시 흥덕구 서촌동183,36.6505636629,127.3994713,청주시,흥덕,Y,3,4~8,2020-07-17,5710000,충청북도 청주시
초등학교,새여울초등학교,대전광역시 대덕구 대덕대로1585,대전광역시 대덕구 석봉동 772,36.45171872,127.4224336,대전광역시 대덕구청,대전광역시 대덕경찰서,Y,4,14,2021-07-28,3680000,대전광역시 대덕구
어린이집,보물섬어린이집,대전광역시 대덕구 대덕대로 1514번길 11,대전광역시 대덕구 목상동 14-7,36.44839866,127.416488,대전광역시 대덕구청,대전광역시 대덕경찰서,Y,1,17,2021-07-28,3680000,대전광역시 대덕구
초등학교,관평초등학교(병설),대전광역시 유성구 테크노4로 132(관평동),대전광역시 유성구 관평동 900,36.4240950009,127.3871878352,대전광역시 유성구청,대전유성경찰서,Y,,,2021-08-17,3670000,대전광역시 유성구
어린이집,양평3가어린이집,서울특별시 영등포구 선유서로34길 10,서울특별시 영등포구 양평동3가 36,37.526829,126.8874355,영등포구청,영등포경찰서,Y,1,7~9.5,2021-06-10,3180000,서울특별시 영등포구
어린이집,꿈나무어린이집,서울특별시 영등포구 대방천로 199,서울특별시 영등포구 신길동 3741-18,37.49902264,126.913041,영등포구청,영등포경찰서,Y,1,7~9.5,2021-06-10,3180000,서울특별시 영등포구
초등학교,신기초등학교,경상남도 양산시 중앙로 239,경상남도 양산시 신기동 511-1,35.35207379,129.0404957,경상남도 양산시청,양산경찰서,N,0,20,2021-10-06,5380000,경상남도 양산시
어린이집,양산보듬이나눔이어린이집,경상남도 양산시 고향의봄5길 20,경상남도 양산시 신기동 121-4,35.35500928,129.048258,경상남도 양산시청,양산경찰서,N,0,4~8,2021-10-06,5380000,경상남도 양산시
초등학교,북정초등학교,경상남도 양산시 북정서길 28,경상남도 양산시 북정동 884-1,35.3607126169,129.0421353376,경상남도 양산시청,양산경찰서,N,0,4~12,2021-10-06,5380000,경상남도 양산시
유치원,북정초등학교 병설유치원,경상남도 양산시 북정서길 28,경상남도 양산시 북정동 884-1,35.36071146,129.042161,경상남도 양산시청,양산경찰서,N,0,4~12,2021-10-06,5380000,경상남도 양산시
어린이집,삼성어린이집(해제검토),경상남도 양산시 신북정길 15-22,경상남도 양산시 북정동 205,35.37001388,129.047554,경상남도 양산시청,양산경찰서,N,0,8,2021-10-06,5380000,경상남도 양산시
유치원,우정유치원,경기도 양주시 청담로13번길 38-4,경기도 양주시 고읍동 408-4,37.803587,127.0711646,경기도 양주시,양주경찰서,Y,,4,2021-08-30,5590000,경기도 양주시
어린이집,유니어린이집,경기도 양주시 부흥로 1907번길 117,경기도 양주시 광사동 264-7,37.79780501,127.0735026,경기도 양주시,양주경찰서,Y,,4,2021-08-30,5590000,경기도 양주시
유치원,유니유치원(유니어린이집),경기도 양주시 부흥로 1907번길 115,경기도 양주시 광사동 264-6,37.79755268,127.0736068,경기도 양주시,양주경찰서,Y,,4,2021-08-30,5590000,경기도 양주시
초등학교,유양초등학교,경기도 양주시 부흥로 1373-7,경기도 양주시 유양동 511-1,37.78606274,127.0272166,경기도 양주시,양주경찰서,Y,,8,2021-08-30,5590000,경기도 양주시
초등학교,율정초등학교,경기도 양주시 옥정동로245-41,경기도 양주시 옥정동 1028,37.82806456,127.096064,경기도 양주시,양주경찰서,Y,,12,2021-08-30,5590000,경기도 양주시
초등학교,은봉초등학교,경기도 양주시 백석읍 꿈나무로 321,경기도 양주시 백석읍 복지리 303-8,37.78135419,126.9831929,경기도 양주시,양주경찰서,Y,,18,2021-08-30,5590000,경기도 양주시
초등학교,은현초등학교,경기도 양주시 은현면 화합로 912-20,경기도 양주시 은현면 선암리 553-2,37.86433427,127.022747,경기도 양주시,양주경찰서,Y,,8,2021-08-30,5590000,경기도 양주시
어린이집,이튼스쿨어린이집,경기도 양주시 평화로1435번길 45,경기도 양주시 덕계동 671-1,37.820813,127.045179,경기도 양주시,양주경찰서,Y,,8,2021-08-30,5590000,경기도 양주시
어린이집,자람어린이집,경기도 양주시 옥정동로 258,경기도 양주시 덕정동 206-1,37.83094838,127.0994846,경기도 양주시,양주경찰서,Y,,8,2021-08-30,5590000,경기도 양주시
초등학교,송추초등학교,경기도 양주시 장흥면 호국로 499,경기도 양주시 장흥면 교현리 119,37.71620385,126.9704422,경기도 양주시,양주경찰서,Y,,30,2021-08-30,5590000,경기도 양주시
어린이집,숲속자연어린이집,경기도 양주시 고덕로 355번길 62-12,경기도 양주시 고읍동 160-1,37.80600813,127.0778985,경기도 양주시,양주경찰서,Y,,4,2021-08-30,5590000,경기도 양주시
초등학교,쉐마기독학교,경기도 양주시 은현면 화합로1080번길 184-16,경기도 양주시 은현면 용암리 861,37.849488,127.0265965,경기도 양주시,양주경찰서,Y,,6,2021-08-30,5590000,경기도 양주시
초등학교,신지초등학교,경기도 양주시 백석읍 양주산성로 574번길 20,경기도 양주시 백석읍 복지리 156,37.78830978,126.9901958,경기도 양주시,양주경찰서,Y,,12,2021-08-30,5590000,경기도 양주시
유치원,아름솔 유치원,경기도 양주시 백석읍 호명로 19,경기도 양주시 장흥면 교현리 180-11,37.79166153,126.9926385,경기도 양주시,양주경찰서,Y,,4,2021-08-30,5590000,경기도 양주시
유치원,아이림유치원,경기도 양주시 부흥로 2067-8,경기도 양주시 고읍동 21-2,37.805016,127.084232,경기도 양주시,양주경찰서,Y,,8,2021-08-30,5590000,경기도 양주시
초등학교,양주덕산초등학교,경기도 양주시 평화로1418-6,경기도 양주시 덕계동 420-1,37.81819328,127.0473554,경기도 양주시,양주경찰서,Y,,8,2021-08-30,5590000,경기도 양주시
초등학교,양주덕현초등학교,경기도 양주시 부흥로1989,경기도 양주시 고읍동 80-2,37.79963817,127.0808349,경기도 양주시,양주경찰서,Y,,8,2021-08-30,5590000,경기도 양주시
특수학교,양주도담학교,경기도 양주시 옥정서로5길 121,경기도 양주시 은현면 용암리 861,37.8338562,127.0813175,경기도 양주시,양주경찰서,Y,,12,2021-08-30,5590000,경기도 양주시
초등학교,양주백석초등학교,경기도 양주시 백석읍 중앙로223번길 10-11,경기도 양주시 백석읍 오산리 524,37.79644619,126.9866637,경기도 양주시,양주경찰서,Y,,12,2021-08-30,5590000,경기도 양주시
유치원,양주유치원,경기도 양주시 옥정동로 240,경기도 양주시 옥정동 1033,37.82815926,127.0992083,경기도 양주시,양주경찰서,Y,,24,2021-08-30,5590000,경기도 양주시
어린이집,어깨동무어린이집,경기도 양주시 백석읍 꿈나무로 23,경기도 양주시 백석읍 방성리 122-6,37.803931,126.999834,경기도 양주시,양주경찰서,Y,,8,2021-08-30,5590000,경기도 양주시
어린이집,엘사랑어린이집,경기도 양주시 삼숭로 13번길 7,경기도 양주시 삼숭동 236-3,37.795645,127.1009042,경기도 양주시,양주경찰서,Y,,8,2021-08-30,5590000,경기도 양주시
초등학교,연곡초등학교,경기도 양주시 백석읍 월암로170번길 107,경기도 양주시 백석읍 연곡리 13-3,37.80715791,126.9611638,경기도 양주시,양주경찰서,Y,,8,2021-08-30,5590000,경기도 양주시
어린이집,예원어린이집,경기도 양주시 백석읍 양주산성로 625-3,경기도 양주시 백석읍 복지리 288-1,37.78564241,126.985192,경기도 양주시,양주경찰서,Y,,6,2021-08-30,5590000,경기도 양주시
어린이집,예인어린이집(예인프리스쿨),경기도 양주시 화합로 1597번길 40,경기도 양주시 회암동 552-1,37.8405571,127.084414,경기도 양주시,양주경찰서,Y,,4,2021-08-30,5590000,경기도 양주시
어린이집,예인프리스쿨(예인어린이집),경기도 양주시 화합로1597번길 40,경기도 양주시 회암동 552-12,37.8405571,127.0844332,경기도 양주시,양주경찰서,Y,,4,2021-08-30,5590000,경기도 양주시
어린이집,예일스쿨어린이집,경기도 양주시 백석읍 양주산성로 871,경기도 양주시 백석읍 홍죽리 229-1,37.793501,126.965101,경기도 양주시,양주경찰서,Y,,4,2021-08-30,5590000,경기도 양주시
유치원,예일유치원,경기도 양주시 고읍로 17,경기도 양주시 고읍동 443,37.80104128,127.0790424,경기도 양주시,양주경찰서,Y,,12,2021-08-30,5590000,경기도 양주시
초등학교,옥빛초등학교,경기도 양주시 옥정로4길 38,경기도 양주시 옥정동 1054,37.81458312,127.0932335,경기도 양주시,양주경찰서,N,,16,2021-08-30,5590000,경기도 양주시
어린이집,옥정숲속어린이집,경기도 양주시 천보산로 100번길 66-21,경기도 양주시 회암동 144,37.849523,127.1013639,경기도 양주시,양주경찰서,Y,,3,2021-08-30,5590000,경기도 양주시
초등학교,옥정초등학교,경기도 양주시 옥정로 5길 42-9,경기도 양주시 옥정동 956,37.823341,127.0884162,경기도 양주시,양주경찰서,Y,,7,2021-08-30,5590000,경기도 양주시
초등학교,삼향북초등학교,,전라남도 무안군 삼향읍 지산리 792-2,34.87964218,126.4198651,전라남도 무안군,무안경찰서,Y,6,,2021-08-10,4950000,전라남도 무안군
어린이집,방배,,서울특별시 서초구 방배동 321-10,37.485092,126.993052,서울시서초구,방배경찰서,Y,,,2021-10-01,3210000,서울특별시 서초구
어린이집,서초구립예아,,서울특별시 서초구 방배동 436-5,37.482379,126.984571,서울시서초구,방배경찰서,Y,,,2021-10-01,3210000,서울특별시 서초구
어린이집,서초구립방배열린,,서울특별시 서초구 방배동 852-14,37.489006,126.992243,서울시서초구,방배경찰서,Y,,,2021-10-01,3210000,서울특별시 서초구
어린이집,현대양재,,서울특별시 서초구 염곡동 106-1,37.462332,127.052131,서울시서초구,서초경찰서,Y,,,2021-10-01,3210000,서울특별시 서초구
어린이집,반포복지관,,서울특별시 서초구 반포동 724-12,37.507877,127.021231,서울시서초구,서초경찰서,Y,,,2021-10-01,3210000,서울특별시 서초구
어린이집,누리아미,,서울특별시 서초구 서초동 1302-6,37.502714,127.022212,서울시서초구,서초경찰서,Y,,,2021-10-01,3210000,서울특별시 서초구
특수학교,나래학교,,서울특별시 서초구 염곡동 72,37.4640249780,127.0514984807,서울시서초구,서초경찰서,N,,,2021-10-01,3210000,서울특별시 서초구
