연도,대상사고 구분명,법정동코드,행정구,사고건수,사고건수 구성비,사망자수,사망자수 구성비,치사율,부상자수,부상자수 구성비,인구10만명당 사고건수,자동차1만대당 사고건수,과속,중앙선 침범,신호위반,안전거리 미확보,안전운전 의무 불이행,보행자 보호의무 위반,기타,차대사람,차대차,차량단독,철길건널목
2018,노인사고,1105,동대문구,327,0.85,5,0.3,1.53,340,0.81,,,,,,,,,,,,,
2018,보행자사고,1105,동대문구,493,1.07,9,0.61,1.83,500,1.08,,,,,,,,,,,,,
2018,자전거사고,1105,동대문구,105,2.2,1,1.1,0.95,114,2.26,,,,,,,,,,,,,
2018,야간사고,1105,동대문구,677,0.75,7,0.38,1.03,886,0.66,,,,,,,,,,,,,
2018,어린이보행사고,1105,동대문구,18,0.5,0,0,0,18,0.49,,,,,,,,,,,,,
2018,고령운전사고,1105,동대문구,267,0.89,1,0.12,0.37,334,0.77,,,,,,,,,,,,,
2018,고령보행사고,1105,동대문구,147,1.24,3,0.36,2.04,146,1.31,,,,,,,,,,,,,
2018,PM사고,1105,동대문구,5,2.22,0,0,0,5,2.1,,,,,,,,,,,,,
2018,뺑소니사고,1105,동대문구,33,0.43,0,0,0,45,0.41,,,,,,,,,,,,,
2018,무면허사고,1105,동대문구,24,0.46,0,0,0,33,0.44,,,,,,,,,,,,,
2019,전체,1105,동대문구,1565,0.68,15,0.45,0.96,1988,0.58,447.22,128.66,4,45,211,226,818,38,168,424,1091,50,0
2019,어린이사고,1105,동대문구,41,0.37,0,0,0,49,0.35,,,,,,,,,,,,,
2019,노인사고,1105,동대문구,315,0.78,5,0.33,1.59,324,0.73,,,,,,,,,,,,,
2019,보행자사고,1105,동대문구,429,0.92,6,0.46,1.4,438,0.93,,,,,,,,,,,,,
2019,자전거사고,1105,동대문구,110,1.95,1,1.27,0.91,120,1.99,,,,,,,,,,,,,
2019,야간사고,1105,동대문구,614,0.67,10,0.63,1.63,812,0.6,,,,,,,,,,,,,
2019,어린이보행사고,1105,동대문구,20,0.52,0,0,0,20,0.51,,,,,,,,,,,,,
2019,스쿨존내어린이사고,1105,동대문구,3,0.53,0,0,0,3,0.51,,,,,,,,,,,,,
2019,고령운전사고,1105,동대문구,288,0.87,3,0.39,1.04,364,0.75,,,,,,,,,,,,,
2019,고령보행사고,1105,동대문구,136,1.11,2,0.27,1.47,134,1.15,,,,,,,,,,,,,
2019,PM사고,1105,동대문구,3,0.67,0,0,0,3,0.63,,,,,,,,,,,,,
2019,뺑소니사고,1105,동대문구,29,0.41,0,0,0,39,0.38,,,,,,,,,,,,,
2019,무면허사고,1105,동대문구,6,0.12,0,0,0,7,0.09,,,,,,,,,,,,,
2020,전체,1105,동대문구,1448,0.69,10,0.32,0.69,1845,0.6,405.59,118.66,5,49,206,204,753,28,149,331,1067,50,0
2020,어린이사고,1105,동대문구,31,0.37,0,0,0,33,0.31,,,,,,,,,,,,,
2020,노인사고,1105,동대문구,289,0.82,2,0.15,0.69,298,0.78,,,,,,,,,,,,,
2020,보행자사고,1105,동대문구,331,0.9,5,0.46,1.51,336,0.91,,,,,,,,,,,,,
2020,자전거사고,1105,동대문구,189,1.47,0,0,0,203,1.51,,,,,,,,,,,,,
2020,야간사고,1105,동대문구,595,0.71,4,0.27,0.67,805,0.66,,,,,,,,,,,,,
2020,어린이보행사고,1105,동대문구,8,0.38,0,0,0,8,0.37,,,,,,,,,,,,,
2020,스쿨존내어린이사고,1105,동대문구,4,0.83,0,0,0,4,0.79,,,,,,,,,,,,,
2020,고령운전사고,1105,동대문구,250,0.8,2,0.28,0.8,288,0.65,,,,,,,,,,,,,
2020,고령보행사고,1105,동대문구,127,1.3,1,0.16,0.79,128,1.39,,,,,,,,,,,,,
2020,PM사고,1105,동대문구,12,1.34,1,10,8.33,11,1.12,,,,,,,,,,,,,
2020,뺑소니사고,1105,동대문구,20,0.27,0,0,0,35,0.34,,,,,,,,,,,,,
2020,무면허사고,1105,동대문구,30,0.57,0,0,0,40,0.53,,,,,,,,,,,,,
2016,전체,1106,성북구,1618,0.73,13,0.3,0.8,2106,0.63,350.51,113.37,3,67,210,156,904,42,151,482,1074,62,0
2016,어린이사고,1106,성북구,58,0.51,0,0,0,64,0.45,,,,,,,,,,,,,
2016,노인사고,1106,성북구,248,0.69,5,0.29,2.02,254,0.66,,,,,,,,,,,,,
2016,보행자사고,1106,성북구,493,1,6,0.35,1.22,506,1.02,,,,,,,,,,,,,
2016,자전거사고,1106,성북구,43,0.72,0,0,0,43,0.68,,,,,,,,,,,,,
2016,야간사고,1106,성북구,740,0.78,7,0.32,0.95,986,0.69,,,,,,,,,,,,,
2016,어린이보행사고,1106,성북구,32,0.75,0,0,0,33,0.75,,,,,,,,,,,,,
2016,스쿨존내어린이사고,1106,성북구,10,2.08,0,0,0,10,1.96,,,,,,,,,,,,,
2016,고령운전사고,1106,성북구,177,0.72,2,0.26,1.13,237,0.66,,,,,,,,,,,,,
2016,고령보행사고,1106,성북구,134,1.17,3,0.35,2.24,131,1.23,,,,,,,,,,,,,
2016,뺑소니사고,1106,성북구,25,0.3,0,0,0,40,0.33,,,,,,,,,,,,,
2016,무면허사고,1106,성북구,17,0.43,0,0,0,24,0.41,,,,,,,,,,,,,
2017,전체,1106,성북구,1557,0.72,17,0.41,1.09,2068,0.64,341.89,108.49,3,62,204,204,840,44,134,413,1074,70,0
2017,어린이사고,1106,성북구,64,0.58,0,0,0,68,0.51,,,,,,,,,,,,,
2017,노인사고,1106,성북구,285,0.76,11,0.62,3.86,287,0.71,,,,,,,,,,,,,
2017,보행자사고,1106,성북구,415,0.88,11,0.66,2.65,411,0.86,,,,,,,,,,,,,
2017,자전거사고,1106,성북구,51,0.9,1,0.79,1.96,54,0.91,,,,,,,,,,,,,
2017,야간사고,1106,성북구,709,0.78,9,0.43,1.27,960,0.71,,,,,,,,,,,,,
2017,어린이보행사고,1106,성북구,31,0.77,0,0,0,33,0.8,,,,,,,,,,,,,
2017,스쿨존내어린이사고,1106,성북구,4,0.84,0,0,0,5,1.03,,,,,,,,,,,,,
2017,고령운전사고,1106,성북구,229,0.86,7,0.83,3.06,319,0.83,,,,,,,,,,,,,
2017,고령보행사고,1106,성북구,131,1.09,9,0.99,6.87,125,1.11,,,,,,,,,,,,,
2017,뺑소니사고,1106,성북구,29,0.37,1,0.67,3.45,45,0.39,,,,,,,,,,,,,
2017,무면허사고,1106,성북구,14,0.27,0,0,0,21,0.28,,,,,,,,,,,,,
2018,전체,1106,성북구,1427,0.66,14,0.37,0.98,1980,0.61,318.75,99.92,5,52,181,208,743,32,133,390,975,62,0
2018,어린이사고,1106,성북구,64,0.64,0,0,0,82,0.65,,,,,,,,,,,,,
2018,노인사고,1106,성북구,228,0.59,9,0.54,3.95,227,0.54,,,,,,,,,,,,,
2018,보행자사고,1106,성북구,395,0.86,9,0.61,2.28,400,0.86,,,,,,,,,,,,,
2018,자전거사고,1106,성북구,41,0.86,0,0,0,41,0.81,,,,,,,,,,,,,
2018,야간사고,1106,성북구,656,0.73,8,0.43,1.22,944,0.71,,,,,,,,,,,,,
2018,어린이보행사고,1106,성북구,28,0.78,0,0,0,29,0.78,,,,,,,,,,,,,
2018,스쿨존내어린이사고,1106,성북구,3,0.69,0,0,0,3,0.63,,,,,,,,,,,,,
2018,고령운전사고,1106,성북구,243,0.81,4,0.47,1.65,378,0.87,,,,,,,,,,,,,
2018,고령보행사고,1106,성북구,104,0.88,7,0.83,6.73,98,0.88,,,,,,,,,,,,,
2018,PM사고,1106,성북구,3,1.33,0,0,0,5,2.1,,,,,,,,,,,,,
2018,뺑소니사고,1106,성북구,29,0.38,1,0.93,3.45,54,0.49,,,,,,,,,,,,,
2018,무면허사고,1106,성북구,16,0.31,1,0.53,6.25,32,0.42,,,,,,,,,,,,,
2019,전체,1106,성북구,1509,0.66,8,0.24,0.53,2007,0.59,339.1,103.45,2,43,213,230,772,45,137,406,1038,65,0
2019,어린이사고,1106,성북구,59,0.53,0,0,0,75,0.53,,,,,,,,,,,,,
2019,노인사고,1106,성북구,262,0.64,5,0.33,1.91,278,0.63,,,,,,,,,,,,,
2019,보행자사고,1106,성북구,409,0.88,4,0.31,0.98,415,0.88,,,,,,,,,,,,,
2019,자전거사고,1106,성북구,37,0.66,0,0,0,39,0.65,,,,,,,,,,,,,
2019,야간사고,1106,성북구,633,0.7,3,0.19,0.47,854,0.63,,,,,,,,,,,,,
2019,어린이보행사고,1106,성북구,23,0.6,0,0,0,23,0.58,,,,,,,,,,,,,
2019,스쿨존내어린이사고,1106,성북구,8,1.41,0,0,0,9,1.53,,,,,,,,,,,,,
2019,고령운전사고,1106,성북구,216,0.65,2,0.26,0.93,279,0.58,,,,,,,,,,,,,
2019,고령보행사고,1106,성북구,129,1.05,3,0.4,2.33,129,1.11,,,,,,,,,,,,,
2019,PM사고,1106,성북구,2,0.45,0,0,0,2,0.42,,,,,,,,,,,,,
2019,뺑소니사고,1106,성북구,15,0.21,0,0,0,21,0.2,,,,,,,,,,,,,
2019,무면허사고,1106,성북구,22,0.42,0,0,0,28,0.38,,,,,,,,,,,,,
2020,전체,1106,성북구,1275,0.61,7,0.23,0.55,1622,0.53,285.2,86.86,0,46,141,257,646,32,93,340,898,37,0
2020,어린이사고,1106,성북구,32,0.38,0,0,0,35,0.33,,,,,,,,,,,,,
2020,노인사고,1106,성북구,214,0.61,3,0.22,1.4,218,0.57,,,,,,,,,,,,,
2020,보행자사고,1106,성북구,340,0.93,3,0.27,0.88,345,0.93,,,,,,,,,,,,,
2020,자전거사고,1106,성북구,70,0.54,0,0,0,75,0.56,,,,,,,,,,,,,
2020,야간사고,1106,성북구,536,0.64,4,0.27,0.75,716,0.59,,,,,,,,,,,,,
2020,어린이보행사고,1106,성북구,13,0.63,0,0,0,13,0.61,,,,,,,,,,,,,
2020,스쿨존내어린이사고,1106,성북구,2,0.41,0,0,0,2,0.39,,,,,,,,,,,,,
2020,고령운전사고,1106,성북구,209,0.67,0,0,0,252,0.57,,,,,,,,,,,,,
2020,고령보행사고,1106,성북구,109,1.12,2,0.32,1.83,109,1.18,,,,,,,,,,,,,
2020,PM사고,1106,성북구,4,0.45,0,0,0,4,0.41,,,,,,,,,,,,,
2020,뺑소니사고,1106,성북구,19,0.26,0,0,0,25,0.24,,,,,,,,,,,,,
2020,무면허사고,1106,성북구,14,0.26,0,0,0,15,0.2,,,,,,,,,,,,,
2016,전체,1107,도봉구,949,0.43,11,0.26,1.16,1306,0.39,270.93,84.89,3,39,145,89,497,28,111,298,621,30,0
2016,어린이사고,1107,도봉구,52,0.46,0,0,0,60,0.42,,,,,,,,,,,,,
2016,노인사고,1107,도봉구,171,0.48,4,0.23,2.34,172,0.45,,,,,,,,,,,,,
2016,보행자사고,1107,도봉구,299,0.61,9,0.53,3.01,305,0.61,,,,,,,,,,,,,
2016,자전거사고,1107,도봉구,70,1.18,1,0.88,1.43,76,1.21,,,,,,,,,,,,,
2016,야간사고,1107,도봉구,430,0.45,9,0.42,2.09,582,0.41,,,,,,,,,,,,,
2016,어린이보행사고,1107,도봉구,21,0.49,0,0,0,22,0.5,,,,,,,,,,,,,
2016,스쿨존내어린이사고,1107,도봉구,6,1.25,0,0,0,6,1.18,,,,,,,,,,,,,
2016,고령운전사고,1107,도봉구,110,0.45,1,0.13,0.91,157,0.44,,,,,,,,,,,,,
2016,고령보행사고,1107,도봉구,81,0.71,4,0.46,4.94,78,0.73,,,,,,,,,,,,,
2016,뺑소니사고,1107,도봉구,23,0.28,0,0,0,40,0.33,,,,,,,,,,,,,
2016,무면허사고,1107,도봉구,10,0.25,0,0,0,18,0.31,,,,,,,,,,,,,
2017,전체,1107,도봉구,944,0.44,9,0.22,0.95,1239,0.38,272.65,84.29,1,44,124,68,503,28,136,309,593,42,0
2017,어린이사고,1107,도봉구,47,0.43,0,0,0,50,0.37,,,,,,,,,,,,,
2017,노인사고,1107,도봉구,170,0.45,3,0.17,1.76,177,0.44,,,,,,,,,,,,,
2017,보행자사고,1107,도봉구,307,0.65,4,0.24,1.3,312,0.65,,,,,,,,,,,,,
2017,자전거사고,1107,도봉구,66,1.17,0,0,0,68,1.15,,,,,,,,,,,,,
2017,야간사고,1107,도봉구,427,0.47,6,0.28,1.41,571,0.42,,,,,,,,,,,,,
2017,어린이보행사고,1107,도봉구,18,0.45,0,0,0,18,0.44,,,,,,,,,,,,,
2017,스쿨존내어린이사고,1107,도봉구,5,1.04,0,0,0,6,1.23,,,,,,,,,,,,,
2017,고령운전사고,1107,도봉구,141,0.53,1,0.12,0.71,191,0.49,,,,,,,,,,,,,
2017,고령보행사고,1107,도봉구,80,0.67,2,0.22,2.5,79,0.7,,,,,,,,,,,,,
2017,PM사고,1107,도봉구,1,0.85,0,0,0,1,0.81,,,,,,,,,,,,,
2017,뺑소니사고,1107,도봉구,23,0.29,0,0,0,37,0.32,,,,,,,,,,,,,
2017,무면허사고,1107,도봉구,22,0.43,1,0.63,4.55,28,0.37,,,,,,,,,,,,,
2018,전체,1107,도봉구,824,0.38,6,0.16,0.73,1061,0.33,241.18,73.54,1,25,125,65,450,38,79,282,504,38,0
2018,어린이사고,1107,도봉구,34,0.34,0,0,0,38,0.3,,,,,,,,,,,,,
2018,노인사고,1107,도봉구,190,0.49,1,0.06,0.53,199,0.48,,,,,,,,,,,,,
2018,보행자사고,1107,도봉구,287,0.62,5,0.34,1.74,286,0.62,,,,,,,,,,,,,
2018,자전거사고,1107,도봉구,45,0.94,1,1.1,2.22,45,0.89,,,,,,,,,,,,,
2018,야간사고,1107,도봉구,348,0.39,3,0.16,0.86,457,0.34,,,,,,,,,,,,,
2018,어린이보행사고,1107,도봉구,18,0.5,0,0,0,18,0.49,,,,,,,,,,,,,
2018,스쿨존내어린이사고,1107,도봉구,5,1.15,0,0,0,5,1.06,,,,,,,,,,,,,
2018,고령운전사고,1107,도봉구,147,0.49,2,0.24,1.36,180,0.41,,,,,,,,,,,,,
2018,고령보행사고,1107,도봉구,83,0.7,1,0.12,1.2,83,0.75,,,,,,,,,,,,,
2018,PM사고,1107,도봉구,1,0.44,0,0,0,1,0.42,,,,,,,,,,,,,
2018,뺑소니사고,1107,도봉구,14,0.18,0,0,0,22,0.2,,,,,,,,,,,,,
2018,무면허사고,1107,도봉구,10,0.19,0,0,0,14,0.18,,,,,,,,,,,,,
2019,전체,1107,도봉구,852,0.37,4,0.12,0.47,1163,0.34,254.76,76.56,3,30,154,67,445,17,94,263,554,35,0
2019,어린이사고,1107,도봉구,42,0.38,0,0,0,50,0.35,,,,,,,,,,,,,
2019,노인사고,1107,도봉구,189,0.47,1,0.07,0.53,194,0.44,,,,,,,,,,,,,
2019,보행자사고,1107,도봉구,270,0.58,2,0.15,0.74,283,0.6,,,,,,,,,,,,,
2019,자전거사고,1107,도봉구,62,1.1,0,0,0,77,1.28,,,,,,,,,,,,,
2019,야간사고,1107,도봉구,368,0.4,3,0.19,0.82,522,0.39,,,,,,,,,,,,,
2019,어린이보행사고,1107,도봉구,18,0.47,0,0,0,18,0.46,,,,,,,,,,,,,
2019,스쿨존내어린이사고,1107,도봉구,8,1.41,0,0,0,8,1.36,,,,,,,,,,,,,
2019,고령운전사고,1107,도봉구,118,0.36,0,0,0,165,0.34,,,,,,,,,,,,,
2019,고령보행사고,1107,도봉구,92,0.75,1,0.13,1.09,94,0.81,,,,,,,,,,,,,
2019,PM사고,1107,도봉구,3,0.67,0,0,0,3,0.63,,,,,,,,,,,,,
2019,뺑소니사고,1107,도봉구,12,0.17,0,0,0,15,0.15,,,,,,,,,,,,,
2019,무면허사고,1107,도봉구,11,0.21,0,0,0,15,0.2,,,,,,,,,,,,,
2020,전체,1107,도봉구,741,0.35,7,0.23,0.94,990,0.32,226.36,66.86,2,19,114,73,404,18,81,224,490,27,0
2020,어린이사고,1107,도봉구,19,0.23,0,0,0,20,0.19,,,,,,,,,,,,,
2020,노인사고,1107,도봉구,160,0.45,4,0.3,2.5,167,0.44,,,,,,,,,,,,,
2020,보행자사고,1107,도봉구,224,0.61,4,0.37,1.79,225,0.61,,,,,,,,,,,,,
2020,자전거사고,1107,도봉구,89,0.69,1,0.51,1.12,92,0.69,,,,,,,,,,,,,
2020,야간사고,1107,도봉구,305,0.37,2,0.14,0.66,421,0.35,,,,,,,,,,,,,
2020,어린이보행사고,1107,도봉구,9,0.43,0,0,0,9,0.42,,,,,,,,,,,,,
2020,스쿨존내어린이사고,1107,도봉구,2,0.41,0,0,0,2,0.39,,,,,,,,,,,,,
2020,고령운전사고,1107,도봉구,123,0.4,2,0.28,1.63,149,0.34,,,,,,,,,,,,,
2020,고령보행사고,1107,도봉구,78,0.8,3,0.48,3.85,75,0.81,,,,,,,,,,,,,
2020,PM사고,1107,도봉구,6,0.67,0,0,0,6,0.61,,,,,,,,,,,,,
2020,뺑소니사고,1107,도봉구,10,0.13,0,0,0,12,0.12,,,,,,,,,,,,,
2020,무면허사고,1107,도봉구,8,0.15,0,0,0,11,0.14,,,,,,,,,,,,,
2016,전체,1108,은평구,1121,0.51,14,0.33,1.25,1518,0.46,226.04,75.34,1,46,163,93,627,35,99,394,685,42,0
2016,어린이사고,1108,은평구,52,0.46,0,0,0,59,0.42,,,,,,,,,,,,,
2016,노인사고,1108,은평구,217,0.61,9,0.52,4.15,221,0.58,,,,,,,,,,,,,
2016,보행자사고,1108,은평구,402,0.82,8,0.47,1.99,407,0.82,,,,,,,,,,,,,
2016,자전거사고,1108,은평구,56,0.94,2,1.77,3.57,62,0.99,,,,,,,,,,,,,
2016,야간사고,1108,은평구,527,0.55,7,0.32,1.33,714,0.5,,,,,,,,,,,,,
2016,어린이보행사고,1108,은평구,32,0.75,0,0,0,33,0.75,,,,,,,,,,,,,
2016,스쿨존내어린이사고,1108,은평구,9,1.88,0,0,0,9,1.76,,,,,,,,,,,,,
2016,고령운전사고,1108,은평구,149,0.61,4,0.53,2.68,199,0.56,,,,,,,,,,,,,
2016,고령보행사고,1108,은평구,113,0.99,5,0.58,4.42,108,1.01,,,,,,,,,,,,,
2016,뺑소니사고,1108,은평구,17,0.2,0,0,0,26,0.21,,,,,,,,,,,,,
2016,무면허사고,1108,은평구,16,0.4,1,0.68,6.25,20,0.35,,,,,,,,,,,,,
2017,전체,1108,은평구,1067,0.49,12,0.29,1.12,1489,0.46,217.22,71.18,2,43,142,62,669,24,69,416,611,40,0
2017,어린이사고,1108,은평구,54,0.49,0,0,0,65,0.48,,,,,,,,,,,,,
2017,노인사고,1108,은평구,195,0.52,6,0.34,3.08,209,0.52,,,,,,,,,,,,,
2017,보행자사고,1108,은평구,420,0.89,7,0.42,1.67,429,0.9,,,,,,,,,,,,,
2017,자전거사고,1108,은평구,51,0.9,0,0,0,52,0.88,,,,,,,,,,,,,
2017,야간사고,1108,은평구,483,0.53,5,0.24,1.04,700,0.52,,,,,,,,,,,,,
2017,어린이보행사고,1108,은평구,32,0.8,0,0,0,33,0.8,,,,,,,,,,,,,
2017,스쿨존내어린이사고,1108,은평구,5,1.04,0,0,0,5,1.03,,,,,,,,,,,,,
2017,고령운전사고,1108,은평구,165,0.62,3,0.35,1.82,248,0.64,,,,,,,,,,,,,
2017,고령보행사고,1108,은평구,97,0.81,5,0.55,5.15,93,0.83,,,,,,,,,,,,,
2017,뺑소니사고,1108,은평구,22,0.28,1,0.67,4.55,24,0.21,,,,,,,,,,,,,
2017,무면허사고,1108,은평구,15,0.29,1,0.63,6.67,26,0.35,,,,,,,,,,,,,
2018,전체,1108,은평구,1134,0.52,12,0.32,1.06,1580,0.49,232.54,75.32,1,29,158,65,707,22,107,367,721,46,0
2018,어린이사고,1108,은평구,56,0.56,0,0,0,84,0.67,,,,,,,,,,,,,
2018,노인사고,1108,은평구,244,0.63,7,0.42,2.87,247,0.59,,,,,,,,,,,,,
2018,보행자사고,1108,은평구,368,0.8,7,0.47,1.9,374,0.81,,,,,,,,,,,,,
2018,자전거사고,1108,은평구,51,1.07,1,1.1,1.96,54,1.07,,,,,,,,,,,,,
2018,야간사고,1108,은평구,489,0.54,6,0.32,1.23,699,0.52,,,,,,,,,,,,,
2018,어린이보행사고,1108,은평구,24,0.67,0,0,0,28,0.76,,,,,,,,,,,,,
2018,스쿨존내어린이사고,1108,은평구,5,1.15,0,0,0,5,1.06,,,,,,,,,,,,,
2018,고령운전사고,1108,은평구,193,0.64,2,0.24,1.04,251,0.58,,,,,,,,,,,,,
2018,고령보행사고,1108,은평구,104,0.88,6,0.71,5.77,99,0.89,,,,,,,,,,,,,
2018,PM사고,1108,은평구,2,0.89,0,0,0,2,0.84,,,,,,,,,,,,,
2018,뺑소니사고,1108,은평구,21,0.28,0,0,0,33,0.3,,,,,,,,,,,,,
2018,무면허사고,1108,은평구,14,0.27,1,0.53,7.14,16,0.21,,,,,,,,,,,,,
2019,전체,1108,은평구,1119,0.49,7,0.21,0.63,1464,0.43,231.97,74.25,0,35,177,66,637,38,115,361,703,55,0
2019,어린이사고,1108,은평구,55,0.5,0,0,0,60,0.43,,,,,,,,,,,,,
2019,노인사고,1108,은평구,246,0.61,5,0.33,2.03,250,0.56,,,,,,,,,,,,,
2019,보행자사고,1108,은평구,362,0.78,3,0.23,0.83,371,0.79,,,,,,,,,,,,,
2019,자전거사고,1108,은평구,62,1.1,1,1.27,1.61,69,1.15,,,,,,,,,,,,,
2019,야간사고,1108,은평구,467,0.51,2,0.13,0.43,625,0.46,,,,,,,,,,,,,
2019,어린이보행사고,1108,은평구,29,0.75,0,0,0,30,0.76,,,,,,,,,,,,,
2019,스쿨존내어린이사고,1108,은평구,6,1.06,0,0,0,6,1.02,,,,,,,,,,,,,
2019,고령운전사고,1108,은평구,230,0.69,2,0.26,0.87,290,0.6,,,,,,,,,,,,,
2019,고령보행사고,1108,은평구,114,0.93,2,0.27,1.75,113,0.97,,,,,,,,,,,,,
2019,PM사고,1108,은평구,7,1.57,0,0,0,7,1.48,,,,,,,,,,,,,
2019,뺑소니사고,1108,은평구,20,0.28,0,0,0,27,0.26,,,,,,,,,,,,,
2019,무면허사고,1108,은평구,16,0.31,0,0,0,23,0.31,,,,,,,,,,,,,
2020,전체,1108,은평구,953,0.45,14,0.45,1.47,1415,0.46,196.88,62.09,4,18,156,60,560,39,75,275,644,34,0
2020,어린이사고,1108,은평구,36,0.43,0,0,0,42,0.4,,,,,,,,,,,,,
2020,노인사고,1108,은평구,195,0.55,8,0.6,4.1,199,0.52,,,,,,,,,,,,,
2020,보행자사고,1108,은평구,275,0.75,10,0.91,3.64,273,0.74,,,,,,,,,,,,,
2020,자전거사고,1108,은평구,78,0.61,1,0.51,1.28,82,0.61,,,,,,,,,,,,,
2020,야간사고,1108,은평구,433,0.52,8,0.55,1.85,660,0.54,,,,,,,,,,,,,
2020,어린이보행사고,1108,은평구,12,0.58,0,0,0,12,0.56,,,,,,,,,,,,,
2020,스쿨존내어린이사고,1108,은평구,1,0.21,0,0,0,1,0.2,,,,,,,,,,,,,
2020,고령운전사고,1108,은평구,166,0.53,4,0.56,2.41,243,0.55,,,,,,,,,,,,,
2020,고령보행사고,1108,은평구,71,0.73,6,0.96,8.45,67,0.73,,,,,,,,,,,,,
2020,PM사고,1108,은평구,3,0.33,0,0,0,3,0.3,,,,,,,,,,,,,
2020,뺑소니사고,1108,은평구,31,0.42,0,0,0,38,0.36,,,,,,,,,,,,,
2020,무면허사고,1108,은평구,19,0.36,0,0,0,26,0.34,,,,,,,,,,,,,
2016,전체,1109,서대문구,1135,0.51,14,0.33,1.23,1566,0.47,348.3,114.25,4,48,143,99,679,29,87,314,767,54,0
2016,어린이사고,1109,서대문구,42,0.37,0,0,0,51,0.36,,,,,,,,,,,,,
2016,노인사고,1109,서대문구,173,0.48,7,0.4,4.05,177,0.46,,,,,,,,,,,,,
2016,보행자사고,1109,서대문구,320,0.65,11,0.64,3.44,320,0.64,,,,,,,,,,,,,
2016,자전거사고,1109,서대문구,36,0.61,1,0.88,2.78,37,0.59,,,,,,,,,,,,,
2016,야간사고,1109,서대문구,540,0.57,9,0.42,1.67,775,0.54,,,,,,,,,,,,,
2016,어린이보행사고,1109,서대문구,13,0.3,0,0,0,13,0.3,,,,,,,,,,,,,
2016,고령운전사고,1109,서대문구,154,0.63,2,0.26,1.3,200,0.56,,,,,,,,,,,,,
2016,고령보행사고,1109,서대문구,78,0.68,5,0.58,6.41,73,0.68,,,,,,,,,,,,,
2016,뺑소니사고,1109,서대문구,29,0.35,1,0.66,3.45,40,0.33,,,,,,,,,,,,,
2016,무면허사고,1109,서대문구,8,0.2,0,0,0,12,0.21,,,,,,,,,,,,,
2017,전체,1109,서대문구,1032,0.48,8,0.19,0.78,1430,0.44,317.51,102.22,5,28,119,60,638,38,103,310,674,48,0
2017,어린이사고,1109,서대문구,31,0.28,0,0,0,35,0.26,,,,,,,,,,,,,
2017,노인사고,1109,서대문구,166,0.44,4,0.23,2.41,175,0.43,,,,,,,,,,,,,
2017,보행자사고,1109,서대문구,312,0.66,5,0.3,1.6,324,0.68,,,,,,,,,,,,,
2017,자전거사고,1109,서대문구,26,0.46,0,0,0,29,0.49,,,,,,,,,,,,,
2017,야간사고,1109,서대문구,448,0.49,6,0.28,1.34,596,0.44,,,,,,,,,,,,,
2017,어린이보행사고,1109,서대문구,15,0.37,0,0,0,15,0.37,,,,,,,,,,,,,
2017,스쿨존내어린이사고,1109,서대문구,2,0.42,0,0,0,2,0.41,,,,,,,,,,,,,
2017,고령운전사고,1109,서대문구,163,0.61,1,0.12,0.61,232,0.6,,,,,,,,,,,,,
2017,고령보행사고,1109,서대문구,72,0.6,4,0.44,5.56,68,0.61,,,,,,,,,,,,,
2017,PM사고,1109,서대문구,1,0.85,0,0,0,1,0.81,,,,,,,,,,,,,
2017,뺑소니사고,1109,서대문구,20,0.25,0,0,0,31,0.27,,,,,,,,,,,,,
2017,무면허사고,1109,서대문구,9,0.18,0,0,0,12,0.16,,,,,,,,,,,,,
2018,전체,1109,서대문구,1033,0.48,5,0.13,0.48,1403,0.43,319.74,101.62,1,35,122,78,634,36,83,325,659,49,0
2018,어린이사고,1109,서대문구,32,0.32,0,0,0,36,0.29,,,,,,,,,,,,,
2018,노인사고,1109,서대문구,203,0.53,3,0.18,1.48,209,0.5,,,,,,,,,,,,,
2018,보행자사고,1109,서대문구,330,0.72,4,0.27,1.21,341,0.73,,,,,,,,,,,,,
2018,자전거사고,1109,서대문구,30,0.63,0,0,0,35,0.69,,,,,,,,,,,,,
2018,야간사고,1109,서대문구,460,0.51,4,0.21,0.87,628,0.47,,,,,,,,,,,,,
2018,어린이보행사고,1109,서대문구,13,0.36,0,0,0,13,0.35,,,,,,,,,,,,,
2018,고령운전사고,1109,서대문구,177,0.59,1,0.12,0.56,228,0.52,,,,,,,,,,,,,
2018,고령보행사고,1109,서대문구,97,0.82,2,0.24,2.06,97,0.87,,,,,,,,,,,,,
2018,뺑소니사고,1109,서대문구,15,0.2,0,0,0,32,0.29,,,,,,,,,,,,,
2018,무면허사고,1109,서대문구,14,0.27,0,0,0,17,0.22,,,,,,,,,,,,,
2019,전체,1109,서대문구,1113,0.48,14,0.42,1.26,1609,0.47,357.07,109.22,1,36,147,92,655,41,81,326,736,51,0
2019,어린이사고,1109,서대문구,43,0.39,0,0,0,50,0.35,,,,,,,,,,,,,
2019,노인사고,1109,서대문구,211,0.52,11,0.72,5.21,217,0.49,,,,,,,,,,,,,
2019,보행자사고,1109,서대문구,325,0.7,8,0.61,2.46,324,0.69,,,,,,,,,,,,,
2019,자전거사고,1109,서대문구,48,0.85,1,1.27,2.08,49,0.81,,,,,,,,,,,,,
2019,야간사고,1109,서대문구,469,0.52,6,0.38,1.28,624,0.46,,,,,,,,,,,,,
